Date,Ticker Pair,Traditional_Spread,Position
2019-09-15,GOOGL-META,-0.29071161523793865,Buy
2019-09-22,GOOGL-META,0.08933976704757823,Buy
2019-09-29,GOOGL-META,-0.207570499468525,Buy
2019-10-06,GOOGL-META,0.6626325613399529,Buy
2019-10-13,GOOGL-META,0.25808537518421215,Buy
2019-10-20,GOOGL-META,0.04176160509986183,Buy
2019-10-27,GOOGL-META,0.22891856983925282,Buy
2019-11-03,GOOGL-META,0.29330251194495555,Buy
2019-11-10,GOOGL-META,-0.016506840580590435,Buy
2019-11-17,GOOGL-META,0.5430807184546501,Buy
2019-11-24,GOOGL-META,0.4974260332485216,Buy
2019-12-01,GOOGL-META,-0.14430169674017948,Buy
2019-12-08,GOOGL-META,-0.22330201383495116,Buy
2019-12-15,GOOGL-META,0.16296297319306385,Buy
2019-12-22,GOOGL-META,0.6933464495480793,Buy
2019-12-29,GOOGL-META,-0.05838163617191696,Buy
2019-01-06,AMD-NVDA,1.454882635257684,Sell
2019-01-13,AMD-NVDA,-1.4501339298003924,Buy
2019-01-20,AMD-NVDA,-1.6294757986750705,Buy
2019-01-27,AMD-NVDA,-1.8429415209245297,Buy
2019-02-03,AMD-NVDA,-1.5891515666724274,Buy
2019-02-10,AMD-NVDA,-0.004840284315032155,Buy
2019-02-17,AMD-NVDA,-0.6379628394979865,Buy
2019-02-24,AMD-NVDA,-0.8846600384327304,Buy
2019-03-03,AMD-NVDA,-0.7607107476801293,Buy
2019-03-10,AMD-NVDA,-0.8500423983695778,Buy
2019-03-17,AMD-NVDA,-1.1131940774224234,Buy
2019-03-24,AMD-NVDA,-1.5849087665477652,Buy
2019-03-31,AMD-NVDA,-0.9890217763376031,Buy
2019-04-07,AMD-NVDA,-1.3193775805015677,Buy
2019-04-14,AMD-NVDA,-0.8299078629069202,Buy
2019-04-21,AMD-NVDA,-1.0896868607269965,Buy
2019-04-28,AMD-NVDA,-0.9883073459086154,Buy
2019-05-05,AMD-NVDA,-0.5985539016391306,Buy
2019-05-12,AMD-NVDA,-0.7113770439397467,Buy
2019-05-19,AMD-NVDA,-0.17858085154869968,Buy
2019-05-26,AMD-NVDA,0.26134339382586974,Buy
2019-06-02,AMD-NVDA,0.5310689903337276,Buy
2019-06-09,AMD-NVDA,1.3064269679952925,Sell
2019-06-16,AMD-NVDA,2.0227178202842553,Sell
2019-06-23,AMD-NVDA,1.5796905891321193,Sell
2019-06-30,AMD-NVDA,0.905299332727857,Buy
2019-07-07,AMD-NVDA,0.6349881926721002,Buy
2019-07-14,AMD-NVDA,1.0912677000130684,Sell
2019-07-21,AMD-NVDA,1.1496831122647684,Sell
2019-07-28,AMD-NVDA,0.9539960767343237,Buy
2019-08-04,AMD-NVDA,1.0046592126857359,Sell
2019-08-11,AMD-NVDA,0.542397678865179,Buy
2019-08-18,AMD-NVDA,1.9893212876516215,Sell
2019-08-25,AMD-NVDA,1.0463743923795088,Sell
2019-09-01,AMD-NVDA,0.5100823294521243,Buy
2019-09-08,AMD-NVDA,0.7407201813088086,Buy
2019-09-15,AMD-NVDA,0.04654969780478671,Buy
2019-09-22,AMD-NVDA,-0.05787196424035131,Buy
2019-09-29,AMD-NVDA,0.17406906493399157,Buy
2019-10-06,AMD-NVDA,-0.12322434916689327,Buy
2019-10-13,AMD-NVDA,-0.4788876190511369,Buy
2019-10-20,AMD-NVDA,-0.45400035738880223,Buy
2019-10-27,AMD-NVDA,-0.3325809708621716,Buy
2019-11-03,AMD-NVDA,-0.4556359670630698,Buy
2019-11-10,AMD-NVDA,0.09690407851177098,Buy
2019-11-17,AMD-NVDA,0.20164257345766318,Buy
2019-11-24,AMD-NVDA,0.7840334393877827,Buy
2019-12-01,AMD-NVDA,0.6565166163475666,Buy
2019-12-08,AMD-NVDA,0.44698781335077287,Buy
2019-12-15,AMD-NVDA,0.6967623891408791,Buy
2019-12-22,AMD-NVDA,0.5731591916215613,Buy
2019-12-29,AMD-NVDA,0.602686081078514,Buy
2019-01-06,TSLA-GM,1.0987753611844178,Sell
2019-01-13,TSLA-GM,1.480500164930833,Sell
2019-01-20,TSLA-GM,1.3832522420512878,Sell
2019-01-27,TSLA-GM,0.5382266850925927,Buy
2019-02-03,TSLA-GM,0.45111661931578195,Buy
2019-02-10,TSLA-GM,0.6722391096545107,Buy
2019-02-17,TSLA-GM,0.5828190028307897,Buy
2019-02-24,TSLA-GM,0.5672691885488222,Buy
2019-03-03,TSLA-GM,0.2490264550245846,Buy
2019-03-10,TSLA-GM,0.30570930954023423,Buy
2019-03-17,TSLA-GM,0.2725138732843615,Buy
2019-03-24,TSLA-GM,0.11340892798473834,Buy
2019-03-31,TSLA-GM,0.12959289410268893,Buy
2019-04-07,TSLA-GM,0.31333954827351795,Buy
2019-04-14,TSLA-GM,-0.002929434030835852,Buy
2019-04-21,TSLA-GM,-0.22475637531565273,Buy
2019-04-28,TSLA-GM,-0.19695287018896881,Buy
2019-05-05,TSLA-GM,-0.8419408842820759,Buy
2019-05-12,TSLA-GM,-0.34588091616935024,Buy
2019-05-19,TSLA-GM,-0.5326258750721067,Buy
2019-05-26,TSLA-GM,-1.0250481410150771,Buy
2019-06-02,TSLA-GM,-1.2620931946281748,Buy
2019-06-09,TSLA-GM,-1.1524766799152548,Buy
2019-06-16,TSLA-GM,-1.0270820558248024,Buy
2019-06-23,TSLA-GM,-0.8120533158221295,Buy
2019-06-30,TSLA-GM,-0.8261426035514476,Buy
2019-07-07,TSLA-GM,-0.9960693748603915,Buy
2019-07-14,TSLA-GM,-0.7901643511258643,Buy
2019-07-21,TSLA-GM,-0.6377286536793123,Buy
2019-07-28,TSLA-GM,-0.4213110568308031,Buy
2019-08-04,TSLA-GM,-1.1694560211304788,Buy
2019-08-11,TSLA-GM,-0.9213283078950822,Buy
2019-08-18,TSLA-GM,-0.88716068874698,Buy
2019-08-25,TSLA-GM,-0.8781104878502036,Buy
2019-09-01,TSLA-GM,-0.9445023413876276,Buy
2019-09-08,TSLA-GM,-0.7678978696490059,Buy
2019-09-15,TSLA-GM,-0.9901159248077652,Buy
2019-09-22,TSLA-GM,-0.640271420434298,Buy
2019-09-29,TSLA-GM,-0.5433741833552564,Buy
2019-10-06,TSLA-GM,-0.519826564958479,Buy
2019-10-13,TSLA-GM,-0.4038165522515165,Buy
2019-10-20,TSLA-GM,-0.16457248691185447,Buy
2019-10-27,TSLA-GM,-0.07281102511510654,Buy
2019-11-03,TSLA-GM,1.0228868758656973,Sell
2019-11-10,TSLA-GM,0.6440141619267561,Buy
2019-11-17,TSLA-GM,0.907475148701431,Buy
2019-11-24,TSLA-GM,1.3418410756655348,Sell
2019-12-01,TSLA-GM,1.2813187408420081,Sell
2019-12-08,TSLA-GM,1.146621945258977,Sell
2019-12-15,TSLA-GM,1.2426563777970727,Sell
2019-12-22,TSLA-GM,1.5382406979453227,Sell
2019-12-29,TSLA-GM,1.9203267718473314,Sell
2019-01-06,KO-PEP,1.0999272483002542,Sell
2019-01-13,KO-PEP,1.8818265352047718,Sell
2019-01-20,KO-PEP,2.263334317414223,Sell
2019-01-27,KO-PEP,1.9880221044736395,Sell
2019-02-03,KO-PEP,2.023174767981024,Sell
2019-02-10,KO-PEP,2.070927887898764,Sell
2019-02-17,KO-PEP,2.27880832496592,Sell
2019-02-24,KO-PEP,-0.4059297613982701,Buy
2019-03-03,KO-PEP,-0.5555547851539608,Buy
2019-03-10,KO-PEP,-0.5763039345898907,Buy
2019-03-17,KO-PEP,-0.6639011047157107,Buy
2019-03-24,KO-PEP,-0.3104103686269041,Buy
2019-03-31,KO-PEP,-0.9861880505627737,Buy
2019-04-07,KO-PEP,-0.8696903771963979,Buy
2019-04-14,KO-PEP,-0.8869257821780318,Buy
2019-04-21,KO-PEP,-0.8685098834185098,Buy
2019-04-28,KO-PEP,-1.4109258882636149,Buy
2019-05-05,KO-PEP,-0.9044927766379612,Buy
2019-05-12,KO-PEP,-0.9163848930396081,Buy
2019-05-19,KO-PEP,-1.2331685378962423,Buy
2019-05-26,KO-PEP,-1.2005378023969917,Buy
2019-06-02,KO-PEP,-0.8262123756066448,Buy
2019-06-09,KO-PEP,-0.7812949386544908,Buy
2019-06-16,KO-PEP,-0.8331058711950082,Buy
2019-06-23,KO-PEP,-0.6040042653977256,Buy
2019-06-30,KO-PEP,-0.7101838697011879,Buy
2019-07-07,KO-PEP,-0.49921270131617057,Buy
2019-07-14,KO-PEP,-0.2944137922916611,Buy
2019-07-21,KO-PEP,-0.3354460517697194,Buy
2019-07-28,KO-PEP,-0.09966418184756345,Buy
2019-08-04,KO-PEP,0.9262037820351579,Buy
2019-08-11,KO-PEP,0.7145069805623218,Buy
2019-08-18,KO-PEP,1.0712679267026508,Sell
2019-08-25,KO-PEP,0.9335208098594113,Buy
2019-09-01,KO-PEP,0.9098231167271649,Buy
2019-09-08,KO-PEP,0.33913537660869164,Buy
2019-09-15,KO-PEP,0.1501747683255894,Buy
2019-09-22,KO-PEP,0.06535789327497933,Buy
2019-09-29,KO-PEP,0.2118757177519148,Buy
2019-10-06,KO-PEP,0.23068471510305474,Buy
2019-10-13,KO-PEP,-0.46135396523427175,Buy
2019-10-20,KO-PEP,-0.5545167741199111,Buy
2019-10-27,KO-PEP,0.3200173841340962,Buy
2019-11-03,KO-PEP,-0.18877846199216275,Buy
2019-11-10,KO-PEP,-0.17324519545968656,Buy
2019-11-17,KO-PEP,-0.25974058045300763,Buy
2019-11-24,KO-PEP,-0.1740718844021664,Buy
2019-12-01,KO-PEP,-0.06060363038030554,Buy
2019-12-08,KO-PEP,-0.02909220188552733,Buy
2019-12-15,KO-PEP,-0.011849056512542793,Buy
2019-12-22,KO-PEP,-0.110011331091844,Buy
2019-12-29,KO-PEP,0.12763922867929964,Buy
2019-01-06,NFLX-DIS,0.7567835427805081,Buy
2019-01-13,NFLX-DIS,0.5131897043055353,Buy
2019-01-20,NFLX-DIS,1.1099296400666059,Sell
2019-01-27,NFLX-DIS,1.223801378135391,Sell
2019-02-03,NFLX-DIS,1.20235661508247,Sell
2019-02-10,NFLX-DIS,1.223019796794105,Sell
2019-02-17,NFLX-DIS,1.3472682820539412,Sell
2019-02-24,NFLX-DIS,1.4485122260648542,Sell
2019-03-03,NFLX-DIS,1.4106854626375767,Sell
2019-03-10,NFLX-DIS,1.380441550505727,Sell
2019-03-17,NFLX-DIS,1.2591543040446156,Sell
2019-03-24,NFLX-DIS,1.3998941035092198,Sell
2019-03-31,NFLX-DIS,1.7566381049263138,Sell
2019-04-07,NFLX-DIS,1.527513974270454,Sell
2019-04-14,NFLX-DIS,1.4647436930308697,Sell
2019-04-21,NFLX-DIS,0.47978685258550063,Buy
2019-04-28,NFLX-DIS,0.5261698558577286,Buy
2019-05-05,NFLX-DIS,0.43308597076359057,Buy
2019-05-12,NFLX-DIS,0.8410755277538472,Buy
2019-05-19,NFLX-DIS,0.46566611342372766,Buy
2019-05-26,NFLX-DIS,0.30955045018049004,Buy
2019-06-02,NFLX-DIS,0.40998476335153183,Buy
2019-06-09,NFLX-DIS,0.25185427979159375,Buy
2019-06-16,NFLX-DIS,0.2852634633568406,Buy
2019-06-23,NFLX-DIS,-0.23513273058534062,Buy
2019-06-30,NFLX-DIS,0.32817981863832096,Buy
2019-07-07,NFLX-DIS,0.32264986859555356,Buy
2019-07-14,NFLX-DIS,0.3787280815895757,Buy
2019-07-21,NFLX-DIS,0.15963329788296574,Buy
2019-07-28,NFLX-DIS,-0.6496414652696361,Buy
2019-08-04,NFLX-DIS,-0.4695806934442055,Buy
2019-08-11,NFLX-DIS,-0.6583620720040823,Buy
2019-08-18,NFLX-DIS,-0.7113501506537384,Buy
2019-08-25,NFLX-DIS,-0.6858840472133996,Buy
2019-09-01,NFLX-DIS,-0.7570272990057508,Buy
2019-09-08,NFLX-DIS,-0.9604178814695074,Buy
2019-09-15,NFLX-DIS,-1.1343702737893613,Buy
2019-09-22,NFLX-DIS,-0.9855430999348465,Buy
2019-09-29,NFLX-DIS,-1.2291325781175158,Buy
2019-10-06,NFLX-DIS,-1.2962739770922933,Buy
2019-10-13,NFLX-DIS,-1.0918068221092427,Buy
2019-10-20,NFLX-DIS,-0.8598259086540875,Buy
2019-10-27,NFLX-DIS,-1.065171022227282,Buy
2019-11-03,NFLX-DIS,-1.0323841542334153,Buy
2019-11-10,NFLX-DIS,-0.9030525832455115,Buy
2019-11-17,NFLX-DIS,-1.0361132803028723,Buy
2019-11-24,NFLX-DIS,-1.2516485024831443,Buy
2019-12-01,NFLX-DIS,-1.092672064698555,Buy
2019-12-08,NFLX-DIS,-1.1444232039605127,Buy
2019-12-15,NFLX-DIS,-1.1281463216608023,Buy
2019-12-22,NFLX-DIS,-1.2880671490007705,Buy
2019-12-29,NFLX-DIS,-0.5779225532495555,Buy
2019-01-06,JPM-BAC,0.29473300066587943,Buy
2019-01-13,JPM-BAC,0.5079368212940774,Buy
2019-01-20,JPM-BAC,-0.07111149409108658,Buy
2019-01-27,JPM-BAC,-1.7373754085286903,Buy
2019-02-03,JPM-BAC,-2.2207844579506806,Buy
2019-02-10,JPM-BAC,-1.1611750330108908,Buy
2019-02-17,JPM-BAC,-1.6521808358795147,Buy
2019-02-24,JPM-BAC,-1.3781544516218565,Buy
2019-03-03,JPM-BAC,-1.4744533409522174,Buy
2019-03-10,JPM-BAC,-1.8973098896669414,Buy
2019-03-17,JPM-BAC,-1.6886949515956349,Buy
2019-03-24,JPM-BAC,-1.4279607549628874,Buy
2019-03-31,JPM-BAC,-1.0712589696896468,Buy
2019-04-07,JPM-BAC,-1.2232376877514612,Buy
2019-04-14,JPM-BAC,-1.3486534592717356,Buy
2019-04-21,JPM-BAC,-0.9418561439514633,Buy
2019-04-28,JPM-BAC,-0.3750693433569718,Buy
2019-05-05,JPM-BAC,-0.4149669239608555,Buy
2019-05-12,JPM-BAC,-0.3571055041405311,Buy
2019-05-19,JPM-BAC,-0.2214371071679206,Buy
2019-05-26,JPM-BAC,0.355489423933728,Buy
2019-06-02,JPM-BAC,0.3132655404240812,Buy
2019-06-09,JPM-BAC,0.8396540009167327,Buy
2019-06-16,JPM-BAC,0.6099882649590654,Buy
2019-06-23,JPM-BAC,0.32689281732927894,Buy
2019-06-30,JPM-BAC,0.18187825542681574,Buy
2019-07-07,JPM-BAC,-0.0358155829607449,Buy
2019-07-14,JPM-BAC,0.26575373426986176,Buy
2019-07-21,JPM-BAC,0.4804717853869979,Buy
2019-07-28,JPM-BAC,0.16626229729371161,Buy
2019-08-04,JPM-BAC,-0.3439096086502522,Buy
2019-08-11,JPM-BAC,0.058173673659999536,Buy
2019-08-18,JPM-BAC,0.2358781901259174,Buy
2019-08-25,JPM-BAC,0.8879545453287262,Buy
2019-09-01,JPM-BAC,1.0034200454746014,Sell
2019-09-08,JPM-BAC,0.9354788090869218,Buy
2019-09-15,JPM-BAC,1.1694615710609846,Sell
2019-09-22,JPM-BAC,0.7364213167113279,Buy
2019-09-29,JPM-BAC,0.926748005883074,Buy
2019-10-06,JPM-BAC,0.8847187701746841,Buy
2019-10-13,JPM-BAC,1.2349761534338564,Sell
2019-10-20,JPM-BAC,1.1045126873376183,Sell
2019-10-27,JPM-BAC,0.8459872911865779,Buy
2019-11-03,JPM-BAC,0.8510795484978249,Buy
2019-11-10,JPM-BAC,1.1135018068565283,Sell
2019-11-17,JPM-BAC,0.5416390334139133,Buy
2019-11-24,JPM-BAC,0.6204272057310759,Buy
2019-12-01,JPM-BAC,0.6690462201339272,Buy
2019-12-08,JPM-BAC,0.7420296536623555,Buy
2019-12-15,JPM-BAC,0.9417068526436729,Buy
2019-12-22,JPM-BAC,0.7214956209997632,Buy
2019-12-29,JPM-BAC,0.4494183491171003,Buy
2019-01-06,GOOGL-AAPL,0.06526178809912475,Buy
2019-01-13,GOOGL-AAPL,1.9383069314127888,Sell
2019-01-20,GOOGL-AAPL,1.6103257854612907,Sell
2019-01-27,GOOGL-AAPL,1.6944552109896274,Sell
2019-02-03,GOOGL-AAPL,1.6013336708220867,Sell
2019-02-10,GOOGL-AAPL,1.2807213865085516,Sell
2019-02-17,GOOGL-AAPL,0.9321453552964095,Buy
2019-02-24,GOOGL-AAPL,1.0605358252472492,Sell
2019-03-03,GOOGL-AAPL,0.9144674668103989,Buy
2019-03-10,GOOGL-AAPL,1.0532924431553632,Sell
2019-03-17,GOOGL-AAPL,1.1620667374718592,Sell
2019-03-24,GOOGL-AAPL,0.8371054369434775,Buy
2019-03-31,GOOGL-AAPL,0.7402186410045546,Buy
2019-04-07,GOOGL-AAPL,0.5739924207269962,Buy
2019-04-14,GOOGL-AAPL,0.5117400076119094,Buy
2019-04-21,GOOGL-AAPL,0.5102487631183269,Buy
2019-04-28,GOOGL-AAPL,0.43079867472658784,Buy
2019-05-05,GOOGL-AAPL,0.6498434913204975,Buy
2019-05-12,GOOGL-AAPL,-0.23898207208890387,Buy
2019-05-19,GOOGL-AAPL,0.16652913446046258,Buy
2019-05-26,GOOGL-AAPL,0.526310678010204,Buy
2019-06-02,GOOGL-AAPL,0.7618422407130302,Buy
2019-06-09,GOOGL-AAPL,0.7072783320008192,Buy
2019-06-16,GOOGL-AAPL,-0.26962189388531244,Buy
2019-06-23,GOOGL-AAPL,-0.24377325695711727,Buy
2019-06-30,GOOGL-AAPL,-0.20660483830793824,Buy
2019-07-07,GOOGL-AAPL,-0.4906874208501903,Buy
2019-07-14,GOOGL-AAPL,-0.37744340365251616,Buy
2019-07-21,GOOGL-AAPL,-0.24722883945386298,Buy
2019-07-28,GOOGL-AAPL,-0.3187340900727234,Buy
2019-08-04,GOOGL-AAPL,0.267438757975821,Buy
2019-08-11,GOOGL-AAPL,0.08489211920059042,Buy
2019-08-18,GOOGL-AAPL,0.12597004186378263,Buy
2019-08-25,GOOGL-AAPL,-0.16644241997070763,Buy
2019-09-01,GOOGL-AAPL,-0.19221446387141505,Buy
2019-09-08,GOOGL-AAPL,-0.17669262089520243,Buy
2019-09-15,GOOGL-AAPL,-0.2451434965008123,Buy
2019-09-22,GOOGL-AAPL,-0.22735094723758192,Buy
2019-09-29,GOOGL-AAPL,-0.25704639154407916,Buy
2019-10-06,GOOGL-AAPL,-0.32479081840436336,Buy
2019-10-13,GOOGL-AAPL,-0.7318950047156842,Buy
2019-10-20,GOOGL-AAPL,-1.0291475648473902,Buy
2019-10-27,GOOGL-AAPL,-0.8424995467744949,Buy
2019-11-03,GOOGL-AAPL,-1.0604805935184336,Buy
2019-11-10,GOOGL-AAPL,-1.3137978711964426,Buy
2019-11-17,GOOGL-AAPL,-1.241313329400725,Buy
2019-11-24,GOOGL-AAPL,-1.26455264817256,Buy
2019-12-01,GOOGL-AAPL,-1.3912548718214475,Buy
2019-12-08,GOOGL-AAPL,-1.4963169836829513,Buy
2019-12-15,GOOGL-AAPL,-1.381398790486675,Buy
2019-12-22,GOOGL-AAPL,-1.470203417295176,Buy
2019-12-29,GOOGL-AAPL,-1.5718555296145171,Buy
2019-01-06,META-NFLX,-1.3948827744099281,Buy
2019-01-13,META-NFLX,-1.1744565568094614,Buy
2019-01-20,META-NFLX,-1.7328782568993064,Buy
2019-01-27,META-NFLX,-1.4820981991564457,Buy
2019-02-03,META-NFLX,-1.507080749732436,Buy
2019-02-10,META-NFLX,-0.8413630092066424,Buy
2019-02-17,META-NFLX,-0.9253603430687392,Buy
2019-02-24,META-NFLX,-1.2927721225856192,Buy
2019-03-03,META-NFLX,-1.4302976470618152,Buy
2019-03-10,META-NFLX,-1.310022980740073,Buy
2019-03-17,META-NFLX,-0.8748870583248777,Buy
2019-03-24,META-NFLX,-1.2372966568754329,Buy
2019-03-31,META-NFLX,-1.294583869291803,Buy
2019-04-07,META-NFLX,-1.1190990978779347,Buy
2019-04-14,META-NFLX,-0.9342596780677171,Buy
2019-04-21,META-NFLX,-0.5443461512699539,Buy
2019-04-28,META-NFLX,-0.7454150666268681,Buy
2019-05-05,META-NFLX,-0.5341187852854244,Buy
2019-05-12,META-NFLX,-0.5751779223098877,Buy
2019-05-19,META-NFLX,-0.39591345867340794,Buy
2019-05-26,META-NFLX,-0.38173813629665265,Buy
2019-06-02,META-NFLX,-0.5333229564678664,Buy
2019-06-09,META-NFLX,-0.4553161816030825,Buy
2019-06-16,META-NFLX,-0.9399188866728528,Buy
2019-06-23,META-NFLX,-0.24479840059482816,Buy
2019-06-30,META-NFLX,-0.44617766866330827,Buy
2019-07-07,META-NFLX,-0.34843831335820397,Buy
2019-07-14,META-NFLX,-0.4666590858070948,Buy
2019-07-21,META-NFLX,-0.06035279187703288,Buy
2019-07-28,META-NFLX,0.8438462966999095,Buy
2019-08-04,META-NFLX,0.4705780588367769,Buy
2019-08-11,META-NFLX,0.4480464704484268,Buy
2019-08-18,META-NFLX,0.6151722767484981,Buy
2019-08-25,META-NFLX,0.6000154469504418,Buy
2019-09-01,META-NFLX,0.6350597265654607,Buy
2019-09-08,META-NFLX,0.8705517018935219,Buy
2019-09-15,META-NFLX,1.0157918084899518,Sell
2019-09-22,META-NFLX,0.9153612159235104,Buy
2019-09-29,META-NFLX,1.558055769123969,Sell
2019-10-06,META-NFLX,1.286246310131158,Sell
2019-10-13,META-NFLX,1.1707700592235635,Sell
2019-10-20,META-NFLX,1.0653323189138593,Sell
2019-10-27,META-NFLX,1.3048642400992465,Sell
2019-11-03,META-NFLX,1.3405565450167582,Sell
2019-11-10,META-NFLX,1.3048574627237832,Sell
2019-11-17,META-NFLX,1.1008691411623965,Sell
2019-11-24,META-NFLX,1.1686841494836566,Sell
2019-12-01,META-NFLX,0.9565649446919238,Buy
2019-12-08,META-NFLX,0.9612545277025016,Buy
2019-12-15,META-NFLX,1.0969851081079376,Sell
2019-12-22,META-NFLX,1.057988608325467,Sell
2019-12-29,META-NFLX,0.6614571211927295,Buy
2019-01-06,TSLA-NVDA,0.11693444137548197,Buy
2019-01-13,TSLA-NVDA,2.5508371137990786,Sell
2019-01-20,TSLA-NVDA,2.5523551140224896,Sell
2019-01-27,TSLA-NVDA,1.3584773608419793,Sell
2019-02-03,TSLA-NVDA,1.1235890468643546,Sell
2019-02-10,TSLA-NVDA,2.06390741134597,Sell
2019-02-17,TSLA-NVDA,1.7885346709173418,Sell
2019-02-24,TSLA-NVDA,1.4569174911921312,Sell
2019-03-03,TSLA-NVDA,1.1119938414328283,Sell
2019-03-10,TSLA-NVDA,1.2153515831734165,Sell
2019-03-17,TSLA-NVDA,1.2218721433145299,Sell
2019-03-24,TSLA-NVDA,0.28235774485744825,Buy
2019-03-31,TSLA-NVDA,-0.24472773075925994,Buy
