Date,Ticker Pair,Traditional_Spread
2019-01-13,JPM-BAC,0.5079368212940774
2019-01-20,JPM-BAC,-0.07111149409108658
2019-01-27,JPM-BAC,-1.7373754085286903
2019-02-03,JPM-BAC,-2.2207844579506806
2019-02-10,JPM-BAC,-1.1611750330108908
2019-02-17,JPM-BAC,-1.6521808358795147
2019-02-24,JPM-BAC,-1.3781544516218565
2019-03-03,JPM-BAC,-1.4744533409522174
2019-03-10,JPM-BAC,-1.8973098896669414
2019-03-17,JPM-BAC,-1.6886949515956349
2019-03-24,JPM-BAC,-1.4279607549628874
2019-03-31,JPM-BAC,-1.0712589696896468
2019-04-07,JPM-BAC,-1.2232376877514612
2019-04-14,JPM-BAC,-1.3486534592717356
2019-04-21,JPM-BAC,-0.9418561439514633
2019-04-28,JPM-BAC,-0.3750693433569718
2019-05-05,JPM-BAC,-0.4149669239608555
2019-05-12,JPM-BAC,-0.3571055041405311
2019-05-19,JPM-BAC,-0.2214371071679206
2019-05-26,JPM-BAC,0.355489423933728
2019-06-02,JPM-BAC,0.3132655404240812
2019-06-09,JPM-BAC,0.8396540009167327
2019-06-16,JPM-BAC,0.6099882649590654
2019-06-23,JPM-BAC,0.32689281732927894
2019-06-30,JPM-BAC,0.18187825542681574
2019-07-07,JPM-BAC,-0.0358155829607449
2019-07-14,JPM-BAC,0.26575373426986176
2019-07-21,JPM-BAC,0.4804717853869979
2019-07-28,JPM-BAC,0.16626229729371161
2019-08-04,JPM-BAC,-0.3439096086502522
2019-08-11,JPM-BAC,0.058173673659999536
2019-08-18,JPM-BAC,0.2358781901259174
2019-08-25,JPM-BAC,0.8879545453287262
2019-09-01,JPM-BAC,1.0034200454746014
2019-09-08,JPM-BAC,0.9354788090869218
2019-09-15,JPM-BAC,1.1694615710609846
2019-09-22,JPM-BAC,0.7364213167113279
2019-09-29,JPM-BAC,0.926748005883074
2019-10-06,JPM-BAC,0.8847187701746841
2019-10-13,JPM-BAC,1.2349761534338564
2019-10-20,JPM-BAC,1.1045126873376183
2019-10-27,JPM-BAC,0.8459872911865779
2019-11-03,JPM-BAC,0.8510795484978249
2019-11-10,JPM-BAC,1.1135018068565283
2019-11-17,JPM-BAC,0.5416390334139133
2019-11-24,JPM-BAC,0.6204272057310759
2019-12-01,JPM-BAC,0.6690462201339272
2019-12-08,JPM-BAC,0.7420296536623555
2019-12-15,JPM-BAC,0.9417068526436729
2019-12-22,JPM-BAC,0.7214956209997632
2019-12-29,JPM-BAC,0.4494183491171003
2019-01-06,GOOGL-AAPL,0.06526178809912475
2019-01-13,GOOGL-AAPL,1.9383069314127888
2019-01-20,GOOGL-AAPL,1.6103257854612907
2019-01-27,GOOGL-AAPL,1.6944552109896274
2019-02-03,GOOGL-AAPL,1.6013336708220867
2019-02-10,GOOGL-AAPL,1.2807213865085516
2019-02-17,GOOGL-AAPL,0.9321453552964095
2019-02-24,GOOGL-AAPL,1.0605358252472492
2019-03-03,GOOGL-AAPL,0.9144674668103989
2019-03-10,GOOGL-AAPL,1.0532924431553632
2019-03-17,GOOGL-AAPL,1.1620667374718592
2019-03-24,GOOGL-AAPL,0.8371054369434775
2019-03-31,GOOGL-AAPL,0.7402186410045546
2019-04-07,GOOGL-AAPL,0.5739924207269962
2019-04-14,GOOGL-AAPL,0.5117400076119094
2019-04-21,GOOGL-AAPL,0.5102487631183269
2019-04-28,GOOGL-AAPL,0.43079867472658784
2019-05-05,GOOGL-AAPL,0.6498434913204975
2019-05-12,GOOGL-AAPL,-0.23898207208890387
2019-05-19,GOOGL-AAPL,0.16652913446046258
2019-05-26,GOOGL-AAPL,0.526310678010204
2019-06-02,GOOGL-AAPL,0.7618422407130302
2019-06-09,GOOGL-AAPL,0.7072783320008192
2019-06-16,GOOGL-AAPL,-0.26962189388531244
2019-06-23,GOOGL-AAPL,-0.24377325695711727
2019-06-30,GOOGL-AAPL,-0.20660483830793824
2019-07-07,GOOGL-AAPL,-0.4906874208501903
2019-07-14,GOOGL-AAPL,-0.37744340365251616
2019-07-21,GOOGL-AAPL,-0.24722883945386298
2019-07-28,GOOGL-AAPL,-0.3187340900727234
2019-08-04,GOOGL-AAPL,0.267438757975821
2019-08-11,GOOGL-AAPL,0.08489211920059042
2019-08-18,GOOGL-AAPL,0.12597004186378263
2019-08-25,GOOGL-AAPL,-0.16644241997070763
2019-09-01,GOOGL-AAPL,-0.19221446387141505
2019-09-08,GOOGL-AAPL,-0.17669262089520243
2019-09-15,GOOGL-AAPL,-0.2451434965008123
2019-09-22,GOOGL-AAPL,-0.22735094723758192
2019-09-29,GOOGL-AAPL,-0.25704639154407916
2019-10-06,GOOGL-AAPL,-0.32479081840436336
2019-10-13,GOOGL-AAPL,-0.7318950047156842
2019-10-20,GOOGL-AAPL,-1.0291475648473902
2019-10-27,GOOGL-AAPL,-0.8424995467744949
2019-11-03,GOOGL-AAPL,-1.0604805935184336
2019-11-10,GOOGL-AAPL,-1.3137978711964426
2019-11-17,GOOGL-AAPL,-1.241313329400725
2019-11-24,GOOGL-AAPL,-1.26455264817256
2019-12-01,GOOGL-AAPL,-1.3912548718214475
2019-12-08,GOOGL-AAPL,-1.4963169836829513
2019-12-15,GOOGL-AAPL,-1.381398790486675
2019-12-22,GOOGL-AAPL,-1.470203417295176
2019-12-29,GOOGL-AAPL,-1.5718555296145171
2019-01-06,META-NFLX,-1.3948827744099281
2019-01-13,META-NFLX,-1.1744565568094614
2019-01-20,META-NFLX,-1.7328782568993064
2019-01-27,META-NFLX,-1.4820981991564457
2019-02-03,META-NFLX,-1.507080749732436
2019-02-10,META-NFLX,-0.8413630092066424
2019-02-17,META-NFLX,-0.9253603430687392
2019-02-24,META-NFLX,-1.2927721225856192
2019-03-03,META-NFLX,-1.4302976470618152
2019-03-10,META-NFLX,-1.310022980740073
2019-03-17,META-NFLX,-0.8748870583248777
2019-03-24,META-NFLX,-1.2372966568754329
2019-03-31,META-NFLX,-1.294583869291803
2019-04-07,META-NFLX,-1.1190990978779347
2019-04-14,META-NFLX,-0.9342596780677171
2019-04-21,META-NFLX,-0.5443461512699539
2019-04-28,META-NFLX,-0.7454150666268681
2019-05-05,META-NFLX,-0.5341187852854244
2019-05-12,META-NFLX,-0.5751779223098877
2019-05-19,META-NFLX,-0.39591345867340794
2019-05-26,META-NFLX,-0.38173813629665265
2019-06-02,META-NFLX,-0.5333229564678664
2019-06-09,META-NFLX,-0.4553161816030825
2019-06-16,META-NFLX,-0.9399188866728528
2019-06-23,META-NFLX,-0.24479840059482816
2019-06-30,META-NFLX,-0.44617766866330827
2019-07-07,META-NFLX,-0.34843831335820397
2019-07-14,META-NFLX,-0.4666590858070948
2019-07-21,META-NFLX,-0.06035279187703288
2019-07-28,META-NFLX,0.8438462966999095
2019-08-04,META-NFLX,0.4705780588367769
2019-08-11,META-NFLX,0.4480464704484268
2019-08-18,META-NFLX,0.6151722767484981
2019-08-25,META-NFLX,0.6000154469504418
2019-09-01,META-NFLX,0.6350597265654607
2019-09-08,META-NFLX,0.8705517018935219
2019-09-15,META-NFLX,1.0157918084899518
2019-09-22,META-NFLX,0.9153612159235104
2019-09-29,META-NFLX,1.558055769123969
2019-10-06,META-NFLX,1.286246310131158
2019-10-13,META-NFLX,1.1707700592235635
2019-10-20,META-NFLX,1.0653323189138593
2019-10-27,META-NFLX,1.3048642400992465
2019-11-03,META-NFLX,1.3405565450167582
2019-11-10,META-NFLX,1.3048574627237832
2019-11-17,META-NFLX,1.1008691411623965
2019-11-24,META-NFLX,1.1686841494836566
2019-12-01,META-NFLX,0.9565649446919238
2019-12-08,META-NFLX,0.9612545277025016
2019-12-15,META-NFLX,1.0969851081079376
2019-12-22,META-NFLX,1.057988608325467
2019-12-29,META-NFLX,0.6614571211927295
2019-01-06,TSLA-NVDA,0.11693444137548197
2019-01-13,TSLA-NVDA,2.5508371137990786
2019-01-20,TSLA-NVDA,2.5523551140224896
2019-01-27,TSLA-NVDA,1.3584773608419793
2019-02-03,TSLA-NVDA,1.1235890468643546
2019-02-10,TSLA-NVDA,2.06390741134597
2019-02-17,TSLA-NVDA,1.7885346709173418
2019-02-24,TSLA-NVDA,1.4569174911921312
2019-03-03,TSLA-NVDA,1.1119938414328283
2019-03-10,TSLA-NVDA,1.2153515831734165
2019-03-17,TSLA-NVDA,1.2218721433145299
2019-03-24,TSLA-NVDA,0.28235774485744825
2019-03-31,TSLA-NVDA,-0.24472773075925994
2019-04-07,TSLA-NVDA,0.03414047318147448
2019-04-14,TSLA-NVDA,-0.4586857823021557
2019-04-21,TSLA-NVDA,-0.5945439796345116
2019-04-28,TSLA-NVDA,-0.34382192431684255
2019-05-05,TSLA-NVDA,-0.9985498301057958
2019-05-12,TSLA-NVDA,-0.6627089882959813
2019-05-19,TSLA-NVDA,-0.5508842668992925
2019-05-26,TSLA-NVDA,-0.8686876202132816
2019-06-02,TSLA-NVDA,-1.0317012888601127
2019-06-09,TSLA-NVDA,-0.7899351114092055
2019-06-16,TSLA-NVDA,-0.6165764422977227
2019-06-23,TSLA-NVDA,-0.2702920939601382
2019-06-30,TSLA-NVDA,-0.37158754823679724
2019-07-07,TSLA-NVDA,-0.818444170022005
2019-07-14,TSLA-NVDA,-0.40202131064394464
2019-07-21,TSLA-NVDA,-0.37035000755032305
2019-07-28,TSLA-NVDA,-0.07693875351142178
2019-08-04,TSLA-NVDA,-1.0900460096855118
2019-08-11,TSLA-NVDA,-0.40618140855538937
2019-08-18,TSLA-NVDA,-0.11161695297607305
2019-08-25,TSLA-NVDA,-0.7377005736971454
2019-09-01,TSLA-NVDA,-1.0955971321191467
2019-09-08,TSLA-NVDA,-0.8880976241285731
2019-09-15,TSLA-NVDA,-1.238347787955388
2019-09-22,TSLA-NVDA,-0.8841629741450997
2019-09-29,TSLA-NVDA,-0.6767156569122239
2019-10-06,TSLA-NVDA,-0.6041554689718623
2019-10-13,TSLA-NVDA,-1.2449848641541914
2019-10-20,TSLA-NVDA,-0.9532926462037069
2019-10-27,TSLA-NVDA,-0.878654125608931
2019-11-03,TSLA-NVDA,0.20057440156860343
2019-11-10,TSLA-NVDA,-0.027498710455705296
2019-11-17,TSLA-NVDA,0.27136927654522675
2019-11-24,TSLA-NVDA,0.6513869701084389
2019-12-01,TSLA-NVDA,0.10271407554626558
2019-12-08,TSLA-NVDA,-0.13042622497293047
2019-12-15,TSLA-NVDA,0.1134985977273293
2019-12-22,TSLA-NVDA,0.17963853300918894
2019-12-29,TSLA-NVDA,0.5364162277867437
