Ticker,Date,Adj Close,Daily Return
AMD,2019-06-14,30.360000610351562,-0.032812959519729734
AMD,2019-06-17,29.200000762939453,-0.038208162848870186
AMD,2019-06-18,30.450000762939453,0.042808218059586345
AMD,2019-06-19,30.5,0.0016420110281705202
AMD,2019-06-20,30.010000228881836,-0.016065566266169284
AMD,2019-06-21,29.100000381469727,-0.030323220275630614
AMD,2019-06-24,29.260000228881836,0.005498276471294972
AMD,2019-06-25,28.860000610351562,-0.013670526842150976
AMD,2019-06-26,29.920000076293945,0.036729017447150625
AMD,2019-06-27,30.739999771118164,0.0274064068426898
AMD,2019-06-28,30.3700008392334,-0.012036399955747568
AMD,2019-07-01,31.200000762939453,0.027329598313142744
AMD,2019-07-02,31.239999771118164,0.0012820194615579261
AMD,2019-07-03,31.190000534057617,-0.0016004877537409978
AMD,2019-07-05,31.5,0.009939065746532583
AMD,2019-07-08,32.040000915527344,0.017142886207217156
AMD,2019-07-09,33.150001525878906,0.03464421281628716
AMD,2019-07-10,33.790000915527344,0.01930616471160085
AMD,2019-07-11,33.060001373291016,-0.021604010726761325
AMD,2019-07-12,33.209999084472656,0.004537135660944713
AMD,2019-07-15,34.38999938964844,0.03553147659457445
AMD,2019-07-16,33.849998474121094,-0.0157022659235605
AMD,2019-07-17,33.599998474121094,-0.007385524705152635
AMD,2019-07-18,33.0,-0.017857098255025683
AMD,2019-07-19,32.5099983215332,-0.014848535711115107
AMD,2019-07-22,32.849998474121094,0.01045832575028749
AMD,2019-07-23,33.4900016784668,0.019482594644559592
AMD,2019-07-24,34.11000061035156,0.018512956130527947
AMD,2019-07-25,33.66999816894531,-0.012899514322281203
AMD,2019-07-26,34.02000045776367,0.010395078938292723
AMD,2019-07-29,33.47999954223633,-0.015873042570877183
AMD,2019-07-30,33.869998931884766,0.011648727448650087
AMD,2019-07-31,30.450000762939453,-0.10097426267485865
AMD,2019-08-01,29.860000610351562,-0.019376030798198718
AMD,2019-08-02,29.440000534057617,-0.01406564191925519
AMD,2019-08-05,27.989999771118164,-0.04925274241289579
AMD,2019-08-06,28.860000610351562,0.031082559712312774
AMD,2019-08-07,29.190000534057617,0.011434508549098554
AMD,2019-08-08,33.91999816894531,0.16204171114587473
AMD,2019-08-09,34.189998626708984,0.007959919585457609
AMD,2019-08-12,32.43000030517578,-0.05147699304551312
AMD,2019-08-13,32.11000061035156,-0.00986739721902341
AMD,2019-08-14,30.239999771118164,-0.058237334278671726
AMD,2019-08-15,29.670000076293945,-0.018849196400081314
AMD,2019-08-16,31.18000030517578,0.0508931656555105
AMD,2019-08-19,31.479999542236328,0.009621527714056777
AMD,2019-08-20,30.719999313354492,-0.02414232020118534
AMD,2019-08-21,31.700000762939453,0.031901089566721996
AMD,2019-08-22,31.899999618530273,0.006309112011903872
AMD,2019-08-23,29.540000915527344,-0.07398115144904382
AMD,2019-08-26,30.280000686645508,0.025050770080687235
AMD,2019-08-27,30.200000762939453,-0.002642005346497167
AMD,2019-08-28,30.780000686645508,0.019205295001774036
AMD,2019-08-29,31.450000762939453,0.021767383409599494
AMD,2019-08-30,31.450000762939453,0.0
AMD,2019-09-03,30.899999618530273,-0.01748811227557423
AMD,2019-09-04,30.950000762939453,0.0016181600332187962
AMD,2019-09-05,31.5,0.017770572649520977
AMD,2019-09-06,30.559999465942383,-0.029841286795479927
AMD,2019-09-09,30.5,-0.0019633333439436074
AMD,2019-09-10,30.229999542236328,-0.008852474025038415
AMD,2019-09-11,29.760000228881836,-0.015547446922644648
AMD,2019-09-12,30.209999084472656,0.015120929171032138
AMD,2019-09-13,30.690000534057617,0.01588882701528016
AMD,2019-09-16,30.829999923706055,0.004561726530212251
AMD,2019-09-17,30.989999771118164,0.005189745306780846
AMD,2019-09-18,30.420000076293945,-0.018393020297968632
AMD,2019-09-19,30.290000915527344,-0.004273476674574672
AMD,2019-09-20,30.049999237060547,-0.007923462238780155
AMD,2019-09-23,30.639999389648438,0.019633949003907025
AMD,2019-09-24,29.520000457763672,-0.03655349067216862
AMD,2019-09-25,29.540000915527344,0.0006775222714610063
AMD,2019-09-26,29.469999313354492,-0.002369722410403008
AMD,2019-09-27,28.719999313354492,-0.025449610365621322
AMD,2019-09-30,28.989999771118164,0.009401130369739441
AMD,2019-10-01,28.760000228881836,-0.007933754537848281
AMD,2019-10-02,28.309999465942383,-0.015646757974902448
AMD,2019-10-03,28.68000030517578,0.013069616609442836
AMD,2019-10-04,29.010000228881836,0.011506273368013131
AMD,2019-10-07,28.93000030517578,-0.0027576671173690226
AMD,2019-10-08,28.229999542236328,-0.024196362100079805
AMD,2019-10-09,28.459999084472656,0.008147344880123475
AMD,2019-10-10,28.3799991607666,-0.0028109601644260573
AMD,2019-10-11,29.75,0.048273462993167815
AMD,2019-10-14,30.530000686645508,0.026218510475479295
AMD,2019-10-15,30.719999313354492,0.006223341710964725
AMD,2019-10-16,30.809999465942383,0.002929692532537498
AMD,2019-10-17,31.139999389648438,0.010710805888550556
AMD,2019-10-18,30.969999313354492,-0.005459218998907778
AMD,2019-10-21,32.029998779296875,0.03422665448640494
AMD,2019-10-22,31.510000228881836,-0.01623473525547392
AMD,2019-10-23,31.360000610351562,-0.004760381384979695
AMD,2019-10-24,31.719999313354492,0.01147955025498626
AMD,2019-10-25,32.709999084472656,0.031210586145925978
AMD,2019-10-28,33.689998626708984,0.029960243646155682
AMD,2019-10-29,33.029998779296875,-0.019590379172318206
AMD,2019-10-30,33.130001068115234,0.003027620118503993
AMD,2019-10-31,33.93000030517578,0.02414727471380851
AMD,2019-11-01,34.88999938964844,0.028293518297617393
AMD,2019-11-04,36.290000915527344,0.0401261550693599
AMD,2019-11-05,36.150001525878906,-0.003857795153389909
AMD,2019-11-06,35.93000030517578,-0.006085787314438429
AMD,2019-11-07,36.279998779296875,0.009741120822386318
AMD,2019-11-08,36.290000915527344,0.0002756928491458588
AMD,2019-11-11,36.310001373291016,0.0005511286100605695
AMD,2019-11-12,36.709999084472656,0.011016185515098087
AMD,2019-11-13,37.52000045776367,0.02206487043018268
AMD,2019-11-14,38.349998474121094,0.022121482042404272
AMD,2019-11-15,38.560001373291016,0.005475955867681126
AMD,2019-11-18,39.880001068115234,0.034232356011753895
AMD,2019-11-19,41.290000915527344,0.03535606343148845
AMD,2019-11-20,40.97999954223633,-0.007507904248421515
AMD,2019-11-21,39.52000045776367,-0.03562711324503309
AMD,2019-11-22,39.150001525878906,-0.009362321042485688
AMD,2019-11-25,39.790000915527344,0.016347365637403355
AMD,2019-11-26,38.9900016784668,-0.020105534522578017
AMD,2019-11-27,39.40999984741211,0.010771945392791915
AMD,2019-11-29,39.150001525878906,-0.006597267763000958
AMD,2019-12-02,38.72999954223633,-0.01072801959828662
AMD,2019-12-03,38.900001525878906,0.004389413520575536
AMD,2019-12-04,39.689998626708984,0.020308407965087483
AMD,2019-12-05,39.619998931884766,-0.0017636608023743339
AMD,2019-12-06,39.630001068115234,0.00025245170368792813
AMD,2019-12-09,38.93000030517578,-0.017663405098988116
AMD,2019-12-10,39.439998626708984,0.013100393463531423
AMD,2019-12-11,39.470001220703125,0.0007607148843515876
AMD,2019-12-12,42.59000015258789,0.07904734824908588
AMD,2019-12-13,41.150001525878906,-0.03381072133246954
AMD,2019-12-16,42.349998474121094,0.029161528645084367
AMD,2019-12-17,42.77000045776367,0.009917402568484945
AMD,2019-12-18,42.29999923706055,-0.010989039412502732
AMD,2019-12-19,42.83000183105469,0.012529612377150778
AMD,2019-12-20,44.150001525878906,0.030819510585851306
AMD,2019-12-23,45.459999084472656,0.029671517855461182
AMD,2019-12-24,46.540000915527344,0.02375718989892306
AMD,2019-12-26,46.630001068115234,0.0019338236101724693
AMD,2019-12-27,46.18000030517578,-0.009650455771641697
AMD,2019-12-30,45.52000045776367,-0.014291897857309888
AMD,2019-12-31,45.86000061035156,0.007469247565218273
AMD,2020-01-02,49.099998474121094,0.0706497562287034
AMD,2020-01-03,48.599998474121094,-0.010183299705468052
AMD,2020-01-06,48.38999938964844,-0.004320968951973869
AMD,2020-01-07,48.25,-0.0028931471670650133
AMD,2020-01-08,47.83000183105469,-0.008704625263115329
AMD,2020-01-09,48.970001220703125,0.023834399874688383
AMD,2020-01-10,48.16999816894531,-0.01633659448265634
AMD,2020-01-13,48.75,0.012040727695701081
AMD,2020-01-14,48.209999084472656,-0.011076941856971168
AMD,2020-01-15,48.54999923706055,0.007052482037847474
AMD,2020-01-16,49.77000045776367,0.02512875880277754
AMD,2020-01-17,50.93000030517578,0.02330720990040014
AMD,2020-01-21,51.04999923706055,0.0023561541560126464
AMD,2020-01-22,51.43000030517578,0.00744370369822378
AMD,2020-01-23,51.709999084472656,0.005444269446537309
AMD,2020-01-24,50.349998474121094,-0.026300534411727305
AMD,2020-01-27,49.2599983215332,-0.021648464461188177
AMD,2020-01-28,50.529998779296875,0.025781577365757036
AMD,2020-01-29,47.5099983215332,-0.05976648586425504
AMD,2020-01-30,48.779998779296875,0.02673122506064285
AMD,2020-01-31,47.0,-0.036490340792143305
AMD,2020-02-03,48.02000045776367,0.021702137399226995
AMD,2020-02-04,49.45000076293945,0.029779264713534204
AMD,2020-02-05,49.84000015258789,0.007886741832787258
AMD,2020-02-06,49.31999969482422,-0.010433395990603223
AMD,2020-02-07,49.72999954223633,0.008313054540735054
AMD,2020-02-10,52.2599983215332,0.05087469942862377
AMD,2020-02-11,53.79999923706055,0.02946806285856307
AMD,2020-02-12,53.88999938964844,0.0016728653134607807
AMD,2020-02-13,54.529998779296875,0.011876032601540132
AMD,2020-02-14,55.310001373291016,0.01430410070521182
AMD,2020-02-18,56.88999938964844,0.028566226308582188
AMD,2020-02-19,58.900001525878906,0.03533137911399242
AMD,2020-02-20,57.27000045776367,-0.027674041186553477
AMD,2020-02-21,53.279998779296875,-0.0696700130360467
AMD,2020-02-24,49.119998931884766,-0.07807807700304548
AMD,2020-02-25,47.56999969482422,-0.03155535974685075
AMD,2020-02-26,47.4900016784668,-0.001681690495493604
AMD,2020-02-27,44.0099983215332,-0.07327865306249337
AMD,2020-02-28,45.47999954223633,0.03340152866999513
AMD,2020-03-02,47.459999084472656,0.04353561042579912
AMD,2020-03-03,46.75,-0.014959947285480335
AMD,2020-03-04,50.11000061035156,0.07187167080965917
AMD,2020-03-05,48.11000061035156,-0.03991219268887514
AMD,2020-03-06,48.59000015258789,0.009977126089103505
AMD,2020-03-09,43.27000045776367,-0.10948754225391533
AMD,2020-03-10,45.380001068115234,0.04876359112616968
AMD,2020-03-11,45.70000076293945,0.007051557675018527
AMD,2020-03-12,39.0099983215332,-0.14638954769627766
AMD,2020-03-13,43.900001525878906,0.12535256125982608
AMD,2020-03-16,38.709999084472656,-0.11822328612783217
AMD,2020-03-17,41.880001068115234,0.08189103742226966
AMD,2020-03-18,39.119998931884766,-0.06590262812413727
AMD,2020-03-19,39.81999969482422,0.017893680522800715
AMD,2020-03-20,39.61000061035156,-0.005273708841839864
AMD,2020-03-23,41.63999938964844,0.05124965281536409
AMD,2020-03-24,46.220001220703125,0.10999043943774067
AMD,2020-03-25,44.630001068115234,-0.034400694733770165
AMD,2020-03-26,47.5,0.06430649480613981
AMD,2020-03-27,46.58000183105469,-0.01936838250411188
AMD,2020-03-30,47.86000061035156,0.027479577693865664
AMD,2020-03-31,45.47999954223633,-0.04972839610872193
AMD,2020-04-01,43.65999984741211,-0.04001758384219034
AMD,2020-04-02,44.4900016784668,0.019010577965081765
AMD,2020-04-03,42.59000015258789,-0.04270625880417778
AMD,2020-04-06,47.52000045776367,0.11575487878640489
AMD,2020-04-07,47.560001373291016,0.000841770099789807
AMD,2020-04-08,48.790000915527344,0.025862058593780324
AMD,2020-04-09,48.380001068115234,-0.008403358059409838
AMD,2020-04-13,50.939998626708984,0.05291437581800529
AMD,2020-04-14,54.93000030517578,0.07832747911333371
AMD,2020-04-15,54.9900016784668,0.0010923242846834214
AMD,2020-04-16,56.95000076293945,0.035642826416573126
AMD,2020-04-17,56.599998474121094,-0.006145781986470533
AMD,2020-04-20,56.970001220703125,0.006537151175917577
AMD,2020-04-21,52.91999816894531,-0.071090099437913
AMD,2020-04-22,55.91999816894531,0.056689344365103755
AMD,2020-04-23,55.900001525878906,-0.0003575937718379718
AMD,2020-04-24,56.18000030517578,0.005008922569836649
AMD,2020-04-27,56.4900016784668,0.005518002342596251
AMD,2020-04-28,55.5099983215332,-0.01734826213161822
AMD,2020-04-29,53.65999984741211,-0.03332730192865907
NVDA,2019-02-01,3.5887973308563232,
NVDA,2019-02-04,3.6991419792175293,0.030746971252031408
NVDA,2019-02-05,3.7182352542877197,0.005161541562194616
NVDA,2019-02-06,3.7938649654388428,0.020340216790723398
NVDA,2019-02-07,3.6554994583129883,-0.036470857130216694
NVDA,2019-02-08,3.6740972995758057,0.005087633434201155
NVDA,2019-02-11,3.6314473152160645,-0.011608289297255547
NVDA,2019-02-12,3.7484869956970215,0.03222948602078057
NVDA,2019-02-13,3.790889024734497,0.011311771679120008
NVDA,2019-02-14,3.8318030834198,0.010792734479524446
NVDA,2019-02-15,3.9014813899993896,0.018184208599102414
NVDA,2019-02-19,3.8841235637664795,-0.004449034737780133
NVDA,2019-02-20,3.931485176086426,0.012193642025646323
NVDA,2019-02-21,3.862550735473633,-0.017533943923302098
NVDA,2019-02-22,3.947354793548584,0.021955454797295326
NVDA,2019-02-25,3.9349560737609863,-0.003141019856604199
NVDA,2019-02-26,3.8955302238464355,-0.010019387554908055
NVDA,2019-02-27,3.853623628616333,-0.010757610086958636
NVDA,2019-02-28,3.829050302505493,-0.006376680360884901
NVDA,2019-03-01,3.883410930633545,0.014196895792275566
NVDA,2019-03-04,3.8916022777557373,0.002109317625280438
NVDA,2019-03-05,3.885148525238037,-0.0016583792631096328
NVDA,2019-03-06,3.7741942405700684,-0.028558569626671026
NVDA,2019-03-07,3.704939842224121,-0.018349452606733596
NVDA,2019-03-08,3.739194393157959,0.009245642950379107
NVDA,2019-03-11,3.9998254776000977,0.06970246984726058
NVDA,2019-03-12,4.034080505371094,0.00856413060090544
NVDA,2019-03-13,4.185494422912598,0.037533687624703216
NVDA,2019-03-14,4.1095404624938965,-0.0181469505736066
NVDA,2019-03-15,4.215032577514648,0.025670051428751117
NVDA,2019-03-18,4.1936869621276855,-0.005064163798124022
NVDA,2019-03-19,4.361483097076416,0.04001160231177536
NVDA,2019-03-20,4.32896614074707,-0.007455481451055568
NVDA,2019-03-21,4.565769195556641,0.05470198821391192
NVDA,2019-03-22,4.405914306640625,-0.035011600908689156
NVDA,2019-03-25,4.3135762214660645,-0.020957757856385872
NVDA,2019-03-26,4.390277862548828,0.017781450273456567
NVDA,2019-03-27,4.381093502044678,-0.0020919770437533014
NVDA,2019-03-28,4.3997087478637695,0.004248995327400307
NVDA,2019-03-29,4.4570488929748535,0.01303271384473459
NVDA,2019-04-01,4.524563312530518,0.015147785267080938
NVDA,2019-04-02,4.542435169219971,0.0039499627820343
NVDA,2019-04-03,4.681935787200928,0.030710535821452778
NVDA,2019-04-04,4.673000335693359,-0.0019084950998250472
NVDA,2019-04-05,4.739771842956543,0.01428878717452009
NVDA,2019-04-08,4.760622978210449,0.004399185434398545
NVDA,2019-04-09,4.697822093963623,-0.013191736571929402
NVDA,2019-04-10,4.768316268920898,0.01500571404095008
NVDA,2019-04-11,4.754416465759277,-0.002915033814392287
NVDA,2019-04-12,4.716438293457031,-0.00798797761528891
NVDA,2019-04-15,4.5846333503723145,-0.02794586399393073
NVDA,2019-04-16,4.671758651733398,0.019003766430746083
NVDA,2019-04-17,4.648923397064209,-0.004887935437486002
NVDA,2019-04-18,4.624349594116211,-0.00528591264022904
NVDA,2019-04-22,4.678213119506836,0.011647805663126842
NVDA,2019-04-23,4.732820987701416,0.011672804722572483
NVDA,2019-04-24,4.745233535766602,0.00262265319086441
NVDA,2019-04-25,4.639490127563477,-0.022284131519786587
NVDA,2019-04-26,4.420560836791992,-0.04718822214338014
NVDA,2019-04-29,4.451340198516846,0.006962773019359769
NVDA,2019-04-30,4.49279260635376,0.009312343246810517
NVDA,2019-05-01,4.479637145996094,-0.002928125446757024
NVDA,2019-05-02,4.5471510887146,0.015071297187284394
NVDA,2019-05-03,4.542685031890869,-0.0009821659180876408
NVDA,2019-05-06,4.46424674987793,-0.017266942669870722
NVDA,2019-05-07,4.296944618225098,-0.037476004581827094
NVDA,2019-05-08,4.317052841186523,0.004679656069137783
NVDA,2019-05-09,4.224465370178223,-0.021446916314059594
NVDA,2019-05-10,4.190460205078125,-0.008049578377455902
NVDA,2019-05-13,3.9330549240112305,-0.06142649457808069
NVDA,2019-05-14,4.0221662521362305,0.022657026114986767
NVDA,2019-05-15,3.961103916168213,-0.01518145500216117
NVDA,2019-05-16,3.9762442111968994,0.0038222413117938725
NVDA,2019-05-17,3.8853962421417236,-0.02284768344946031
NVDA,2019-05-20,3.7667465209960938,-0.03053735417220338
NVDA,2019-05-21,3.848907709121704,0.021812242386802128
NVDA,2019-05-22,3.7779171466827393,-0.018444340006054438
NVDA,2019-05-23,3.656785249710083,-0.032063142803176126
NVDA,2019-05-24,3.6029210090637207,-0.014729943643978727
NVDA,2019-05-28,3.5577452182769775,-0.012538657015542798
NVDA,2019-05-29,3.483527660369873,-0.020860841165868615
NVDA,2019-05-30,3.456937551498413,-0.007633098245195646
NVDA,2019-05-31,3.3662331104278564,-0.026238379987871263
NVDA,2019-06-03,3.3244850635528564,-0.012402007081943833
NVDA,2019-06-04,3.553605556488037,0.06891909229705528
NVDA,2019-06-05,3.5108630657196045,-0.012027922088987952
NVDA,2019-06-06,3.572988748550415,0.017695273688515867
NVDA,2019-06-07,3.6157314777374268,0.01196273825501204
NVDA,2019-06-10,3.6885430812835693,0.0201374477044145
NVDA,2019-06-11,3.7461957931518555,0.01563021241661189
NVDA,2019-06-12,3.633126735687256,-0.030182367315475855
NVDA,2019-06-13,3.6843185424804688,0.01409028930655487
NVDA,2019-06-14,3.594359874725342,-0.024416636812994552
NVDA,2019-06-17,3.604051113128662,0.0026962348626988764
NVDA,2019-06-18,3.7991275787353516,0.05412699750457883
NVDA,2019-06-19,3.8050918579101562,0.0015699075777786398
NVDA,2019-06-20,3.8294448852539062,0.006400115490805769
NVDA,2019-06-21,3.7712950706481934,-0.015184920098897714
NVDA,2019-06-24,3.7936601638793945,0.005930348278835984
NVDA,2019-06-25,3.764336585998535,-0.0077296269602792345
NVDA,2019-06-26,3.9576728343963623,0.05135997910413814
NVDA,2019-06-27,4.056329727172852,0.024928006155298332
NVDA,2019-06-28,4.081178665161133,0.006125965998725613
NVDA,2019-07-01,4.129389762878418,0.011813032869361528
NVDA,2019-07-02,4.031478404998779,-0.02371085402492712
NVDA,2019-07-03,4.044400691986084,0.0032053469445059157
NVDA,2019-07-05,3.981778144836426,-0.015483764324772165
NVDA,2019-07-08,3.906729221343994,-0.018848092676824635
NVDA,2019-07-09,3.9092140197753906,0.000636030369809415
NVDA,2019-07-10,3.9775538444519043,0.017481730171539756
NVDA,2019-07-11,4.1321234703063965,0.03886047352195976
NVDA,2019-07-12,4.165173530578613,0.00799832350357299
NVDA,2019-07-15,4.15672492980957,-0.0020283910639058433
NVDA,2019-07-16,4.152003765106201,-0.0011357895417885011
NVDA,2019-07-17,4.21735954284668,0.015740779979472652
NVDA,2019-07-18,4.229039192199707,0.0027694222497196552
NVDA,2019-07-19,4.185797691345215,-0.01022489953137573
NVDA,2019-07-22,4.257369041442871,0.017098616649734666
NVDA,2019-07-23,4.3652191162109375,0.025332564247593448
NVDA,2019-07-24,4.43977165222168,0.017078761460995073
NVDA,2019-07-25,4.308559417724609,-0.029553825010664947
NVDA,2019-07-26,4.350557327270508,0.009747552598004638
NVDA,2019-07-29,4.344346046447754,-0.0014276977305458516
NVDA,2019-07-30,4.359999656677246,0.00360321439915956
NVDA,2019-07-31,4.192757606506348,-0.03835827140829495
NVDA,2019-08-01,4.098325729370117,-0.022522617808787837
NVDA,2019-08-02,4.005634307861328,-0.022616899590124806
NVDA,2019-08-05,3.747190237045288,-0.06452013612646224
NVDA,2019-08-06,3.785956382751465,0.010345390346860217
NVDA,2019-08-07,3.824225902557373,0.010108283333706947
NVDA,2019-08-08,3.9328227043151855,0.028397067674582388
NVDA,2019-08-09,3.831432342529297,-0.025780557479654687
NVDA,2019-08-12,3.7635910511016846,-0.017706509044820407
NVDA,2019-08-13,3.8779029846191406,0.030373101637595434
NVDA,2019-08-14,3.7292983531951904,-0.03832087393969319
NVDA,2019-08-15,3.6969923973083496,-0.00866274371938136
NVDA,2019-08-16,3.965127944946289,0.0725280224631133
NVDA,2019-08-19,4.243949890136719,0.07031852415905004
NVDA,2019-08-20,4.171634674072266,-0.01703960177110464
NVDA,2019-08-21,4.255131721496582,0.020015426552874027
NVDA,2019-08-22,4.261343955993652,0.0014599394104972685
NVDA,2019-08-23,4.036697864532471,-0.05271719292811672
NVDA,2019-08-26,4.111497402191162,0.018529882633996575
NVDA,2019-08-27,4.0207929611206055,-0.022061169495623867
NVDA,2019-08-28,4.010344982147217,-0.0025984871826071343
NVDA,2019-08-29,4.154123306274414,0.03585185932064516
NVDA,2019-08-30,4.166808605194092,0.0030536645122010153
NVDA,2019-09-03,4.08372688293457,-0.019938934117577856
NVDA,2019-09-04,4.197902202606201,0.027958608140215446
NVDA,2019-09-05,4.471031188964844,0.06506320852093084
NVDA,2019-09-06,4.443916320800781,-0.006064566990940712
NVDA,2019-09-09,4.489934921264648,0.010355415615831198
NVDA,2019-09-10,4.556600570678711,0.014847798594658679
NVDA,2019-09-11,4.585206031799316,0.006277807474431407
NVDA,2019-09-12,4.583714008331299,-0.0003253994384702086
NVDA,2019-09-13,4.525754928588867,-0.012644567186584021
NVDA,2019-09-16,4.482720375061035,-0.00950881216655941
NVDA,2019-09-17,4.50411319732666,0.004772285682738797
NVDA,2019-09-18,4.476999759674072,-0.006019706091907384
NVDA,2019-09-19,4.40138053894043,-0.016890601919341552
NVDA,2019-09-20,4.295660972595215,-0.02401963779543259
NVDA,2019-09-23,4.349142074584961,0.012450028605827335
NVDA,2019-09-24,4.291681289672852,-0.013211981564799302
NVDA,2019-09-25,4.433468818664551,0.03303775826338384
NVDA,2019-09-26,4.4113287925720215,-0.004993838233241066
NVDA,2019-09-27,4.27252721786499,-0.03146479920987777
NVDA,2019-09-30,4.329988479614258,0.013449010110222703
NVDA,2019-10-01,4.3282470703125,-0.000402174118928178
NVDA,2019-10-02,4.304368495941162,-0.005516915735961914
NVDA,2019-10-03,4.5100836753845215,0.04779218592398404
NVDA,2019-10-04,4.526501655578613,0.003640282836369302
