Date,Ticker,Adj Close,Return
2019-02-28,AMD,23.530000686645508,
2019-03-31,AMD,25.520000457763672,0.08457287348264253
2019-04-30,AMD,27.6299991607666,0.08268019847785801
2019-05-31,AMD,27.40999984741211,-0.007962335144290567
2019-06-30,AMD,30.3700008392334,0.10798982153590764
2019-07-31,AMD,30.450000762939453,0.0026341758806509574
2019-08-31,AMD,31.450000762939453,0.03284072167305485
2019-09-30,AMD,28.989999771118164,-0.07821942550539285
2019-10-31,AMD,33.93000030517578,0.17040360721144898
2019-11-30,AMD,39.150001525878906,0.15384618843952236
2019-12-31,AMD,45.86000061035156,0.1713920516717533
2020-01-31,AMD,47.0,0.024858250642742385
2020-02-29,AMD,45.47999954223633,-0.03234043527156749
2020-03-31,AMD,45.47999954223633,0.0
2020-04-30,AMD,53.65999984741211,0.17985928732429257
2019-02-28,META,160.69265747070312,
2019-03-31,META,165.90809631347656,0.03245598725457821
2019-04-30,META,192.49278259277344,0.16023742584006384
2019-05-31,META,176.63751220703125,-0.08236812919518488
2019-06-30,META,192.0946502685547,0.08750767528590764
2019-07-31,META,193.3188934326172,0.006373124719251555
2019-08-31,META,184.79904174804688,-0.04407149003022803
2019-09-30,META,177.24464416503906,-0.04087898677151913
2019-10-31,META,190.75099182128906,0.0762017251346323
2019-11-30,META,200.69412231445312,0.0521262322058047
2019-12-31,META,204.28720092773438,0.017903257812660334
2020-01-31,META,200.962890625,-0.016272729214740878
2020-02-29,META,191.567138671875,-0.04675366643017509
2020-03-31,META,166.01754760742188,-0.13337147091921464
2020-04-30,META,193.27906799316406,0.16420866817167368
2019-02-28,NVDA,3.8290505409240723,
2019-03-31,NVDA,4.457047939300537,0.1640086469647144
2019-04-30,NVDA,4.492790699005127,0.008019379686142525
2019-05-31,NVDA,3.3662333488464355,-0.2507477925486611
2019-06-30,NVDA,4.081178665161133,0.21238733094950168
2019-07-31,NVDA,4.192758083343506,0.027339998401654908
2019-08-31,NVDA,4.166808605194092,-0.006189118864859622
2019-09-30,NVDA,4.329988956451416,0.03916195024026625
2019-10-31,NVDA,5.000369548797607,0.1548227025723392
2019-11-30,NVDA,5.395382404327393,0.07899673247645667
2019-12-31,NVDA,5.857403755187988,0.085632734853053
2020-01-31,NVDA,5.885532855987549,0.00480231549253296
2020-02-29,NVDA,6.726964473724365,0.142966089617663
2020-03-31,NVDA,6.565810680389404,-0.023956391320993364
2020-04-30,NVDA,7.434111595153809,0.13224580436926447
2019-02-28,TSLA,21.325332641601562,
2019-03-31,TSLA,18.657333374023438,-0.1251093857440413
2019-04-30,TSLA,15.912667274475098,-0.14710923820280408
2019-05-31,TSLA,12.343999862670898,-0.22426582233190806
2019-06-30,TSLA,14.897333145141602,0.20684812952665022
2019-07-31,TSLA,16.107332229614258,0.08122252974300093
2019-08-31,TSLA,15.040666580200195,-0.06622236595163389
2019-09-30,TSLA,16.058000564575195,0.0676388894701141
2019-10-31,TSLA,20.994667053222656,0.3074272210164204
2019-11-30,TSLA,21.996000289916992,0.047694647129001844
2019-12-31,TSLA,27.8886661529541,0.2678971533628465
2020-01-31,TSLA,43.371334075927734,0.5551598573434691
2020-02-29,TSLA,44.53266525268555,0.02677646887053875
2020-03-31,TSLA,34.93333435058594,-0.2155570713684315
2020-04-30,TSLA,53.367332458496094,0.5276907701655156
