date,ticker_pair,CHRONOBERT_spread
2019-02-10,TSLA-NVDA,1.7165375076193197
2019-02-17,TSLA-NVDA,1.2259788993814507
2019-02-24,TSLA-NVDA,1.1476724092668178
2019-03-03,TSLA-NVDA,0.687302615147475
2019-03-10,TSLA-NVDA,1.1001733481552254
2019-03-17,TSLA-NVDA,0.8196198067254468
2019-03-24,TSLA-NVDA,0.7156483077799507
2019-03-31,TSLA-NVDA,0.6081535058637364
2019-04-07,TSLA-NVDA,0.7424624438393916
2019-04-14,TSLA-NVDA,0.8937084236629254
2019-04-21,TSLA-NVDA,0.7114136642482265
2019-04-28,TSLA-NVDA,0.7318366319199612
2019-05-05,TSLA-NVDA,0.7376979015239211
2019-05-12,TSLA-NVDA,1.0285115869950712
2019-05-19,TSLA-NVDA,0.8760172532141208
2019-05-26,TSLA-NVDA,0.9896769279234565
2019-06-02,TSLA-NVDA,1.023904988035957
2019-06-09,TSLA-NVDA,1.1312916963952908
2019-06-16,TSLA-NVDA,1.208593927896798
2019-06-23,TSLA-NVDA,1.0201558868060747
2019-06-30,TSLA-NVDA,1.1176522412116636
2019-07-07,TSLA-NVDA,0.613877999340831
2019-07-14,TSLA-NVDA,0.7835859612234657
2019-07-21,TSLA-NVDA,0.5605164871630492
2019-07-28,TSLA-NVDA,0.6194885641577148
2019-08-04,TSLA-NVDA,0.8009346277158631
2019-08-11,TSLA-NVDA,0.8328810233681043
2019-08-18,TSLA-NVDA,0.8768178358612015
2019-08-25,TSLA-NVDA,0.7646708828725686
2019-09-01,TSLA-NVDA,1.1743855371971161
2019-09-08,TSLA-NVDA,1.1366141023844811
2019-09-15,TSLA-NVDA,1.3180030103656275
2019-09-22,TSLA-NVDA,1.2713909423164882
2019-09-29,TSLA-NVDA,1.4236677095512622
2019-10-06,TSLA-NVDA,0.7973091785578763
2019-10-13,TSLA-NVDA,0.9623234759091019
2019-10-20,TSLA-NVDA,1.1136584225120796
2019-10-27,TSLA-NVDA,1.003331149010199
2019-11-03,TSLA-NVDA,0.7064509044547496
2019-11-10,TSLA-NVDA,1.2170793896345824
2019-11-17,TSLA-NVDA,0.8456382316623774
2019-11-24,TSLA-NVDA,0.7498410310137498
2019-12-01,TSLA-NVDA,0.9952791857082204
2019-12-08,TSLA-NVDA,0.925459617733102
2019-12-15,TSLA-NVDA,1.1457799537046114
2019-12-22,TSLA-NVDA,1.100366281586492
2019-12-29,TSLA-NVDA,1.2189317989986161
2019-01-06,AMD-NVDA,1.4998731103476715
2019-01-13,AMD-NVDA,1.5468870368713823
2019-01-20,AMD-NVDA,1.716405831121083
2019-01-27,AMD-NVDA,1.6843224143236668
2019-02-03,AMD-NVDA,1.4836011211735176
2019-02-10,AMD-NVDA,1.891214976901308
2019-02-17,AMD-NVDA,1.0248955183534925
2019-02-24,AMD-NVDA,1.4427475520411441
2019-03-03,AMD-NVDA,1.1944945156191196
2019-03-10,AMD-NVDA,1.5292676097477358
2019-03-17,AMD-NVDA,0.9290161627106333
2019-03-24,AMD-NVDA,1.2887092367754818
2019-03-31,AMD-NVDA,0.9724323377248751
2019-04-07,AMD-NVDA,1.0811160488488092
2019-04-14,AMD-NVDA,1.2043129107638766
2019-04-21,AMD-NVDA,1.0826217920905261
2019-04-28,AMD-NVDA,1.1138392207097851
2019-05-05,AMD-NVDA,1.420663105584822
2019-05-12,AMD-NVDA,1.6118315148588067
2019-05-19,AMD-NVDA,1.5236907084081501
2019-05-26,AMD-NVDA,1.6322164882229533
2019-06-02,AMD-NVDA,1.447491494175246
2019-06-09,AMD-NVDA,1.5142958253714713
2019-06-16,AMD-NVDA,1.4639239494657623
2019-06-23,AMD-NVDA,1.4471868156425707
2019-06-30,AMD-NVDA,1.5287312516388862
2019-07-07,AMD-NVDA,1.5605043727749965
2019-07-14,AMD-NVDA,1.2647224256754068
2019-07-21,AMD-NVDA,1.4170050177695153
2019-07-28,AMD-NVDA,1.4791795385479762
2019-08-04,AMD-NVDA,1.2716013570642577
2019-08-11,AMD-NVDA,0.829632810250331
2019-08-18,AMD-NVDA,1.2483803572578225
2019-08-25,AMD-NVDA,1.191735204522491
2019-09-01,AMD-NVDA,1.5841091895775357
2019-09-08,AMD-NVDA,1.6110421348938306
2019-09-15,AMD-NVDA,1.7054694999806461
2019-09-22,AMD-NVDA,1.696897656201557
2019-09-29,AMD-NVDA,1.9765097407448717
2019-10-06,AMD-NVDA,1.5074826362417468
2019-10-13,AMD-NVDA,1.3909490984348274
2019-10-20,AMD-NVDA,1.405275604351143
2019-10-27,AMD-NVDA,1.4311922020883312
2019-11-03,AMD-NVDA,1.096013805471376
2019-11-10,AMD-NVDA,1.533594259936148
2019-11-17,AMD-NVDA,0.9084864204044187
2019-11-24,AMD-NVDA,1.1809368469545607
2019-12-01,AMD-NVDA,1.0374886118578708
2019-12-08,AMD-NVDA,1.248255562776384
2019-12-15,AMD-NVDA,1.1737904944716089
2019-12-22,AMD-NVDA,1.1789373419539757
2019-12-29,AMD-NVDA,1.484877195365499
2019-01-06,AAPL-MSFT,0.9713739549030365
2019-01-13,AAPL-MSFT,1.0256098246806218
2019-01-20,AAPL-MSFT,1.3152798154310315
2019-01-27,AAPL-MSFT,1.1295270867037868
2019-02-03,AAPL-MSFT,1.0462349124840458
2019-02-10,AAPL-MSFT,1.5192109561885623
2019-02-17,AAPL-MSFT,1.0886005525451505
2019-02-24,AAPL-MSFT,0.8692777748806453
2019-03-03,AAPL-MSFT,0.49702094058958224
2019-03-10,AAPL-MSFT,0.9245225691047381
2019-03-17,AAPL-MSFT,0.6849704542063986
2019-03-24,AAPL-MSFT,0.4115629218172252
2019-03-31,AAPL-MSFT,0.38337187259158867
2019-04-07,AAPL-MSFT,0.5879700476686338
2019-04-14,AAPL-MSFT,0.6053560815335892
2019-04-21,AAPL-MSFT,0.42399876317483987
2019-04-28,AAPL-MSFT,0.49205198402409067
2019-05-05,AAPL-MSFT,0.5556016293440891
2019-05-12,AAPL-MSFT,0.7248466670791274
2019-05-19,AAPL-MSFT,0.6512313077384384
2019-05-26,AAPL-MSFT,0.7598348280173379
2019-06-02,AAPL-MSFT,0.8602335002323116
2019-06-09,AAPL-MSFT,0.8979274916640527
2019-06-16,AAPL-MSFT,0.8259689346526962
2019-06-23,AAPL-MSFT,0.7576489246922424
2019-06-30,AAPL-MSFT,0.9085593543410617
2019-07-07,AAPL-MSFT,0.4687118574929201
2019-07-14,AAPL-MSFT,0.39924812396559517
2019-07-21,AAPL-MSFT,0.19155519311087588
2019-07-28,AAPL-MSFT,0.3489539429250428
2019-08-04,AAPL-MSFT,0.5569655588968523
2019-08-11,AAPL-MSFT,0.44979360418848024
2019-08-18,AAPL-MSFT,0.6915752117833946
2019-08-25,AAPL-MSFT,0.4963259699417737
2019-09-01,AAPL-MSFT,1.1557157635652224
2019-09-08,AAPL-MSFT,1.0927347277082404
2019-09-15,AAPL-MSFT,1.1163692492762287
2019-09-22,AAPL-MSFT,1.12469487744427
2019-09-29,AAPL-MSFT,1.2540864809377705
2019-10-06,AAPL-MSFT,0.671032876483892
2019-10-13,AAPL-MSFT,0.7420551452699229
2019-10-20,AAPL-MSFT,1.060420634206448
2019-10-27,AAPL-MSFT,0.9077055809985453
2019-11-03,AAPL-MSFT,0.7285785255080448
2019-11-10,AAPL-MSFT,1.215329164379236
2019-11-17,AAPL-MSFT,0.8345662710205684
2019-11-24,AAPL-MSFT,0.5551299675399779
2019-12-01,AAPL-MSFT,0.9708934695810036
2019-12-08,AAPL-MSFT,0.8586179450592422
2019-12-15,AAPL-MSFT,0.9221800973104131
2019-12-22,AAPL-MSFT,0.9165956386412315
2019-12-29,AAPL-MSFT,0.999023385302463
2019-01-06,GOOGL-META,1.0714451648493064
2019-01-13,GOOGL-META,1.2419749805256242
2019-01-20,GOOGL-META,1.2930739937758648
2019-01-27,GOOGL-META,1.2474916526038697
2019-02-03,GOOGL-META,1.1726230894310792
2019-02-10,GOOGL-META,1.3603764671094964
2019-02-17,GOOGL-META,1.2004227418561815
2019-02-24,GOOGL-META,1.231555405673035
2019-03-03,GOOGL-META,0.5819017808904032
2019-03-10,GOOGL-META,0.9890479575489994
2019-03-17,GOOGL-META,0.7808860499849875
2019-03-24,GOOGL-META,0.8319677048640326
2019-03-31,GOOGL-META,0.5238507439410593
2019-04-07,GOOGL-META,0.7443365344346127
2019-04-14,GOOGL-META,0.8820918874666503
2019-04-21,GOOGL-META,0.7031082259446162
2019-04-28,GOOGL-META,0.7369089813915117
2019-05-05,GOOGL-META,0.8968334499470103
2019-05-12,GOOGL-META,1.211019188180229
2019-05-19,GOOGL-META,1.019108472219557
2019-05-26,GOOGL-META,1.158938988055791
2019-06-02,GOOGL-META,1.104999725637743
2019-06-09,GOOGL-META,1.094679630115417
2019-06-16,GOOGL-META,1.0851727963519764
2019-06-23,GOOGL-META,1.1579864847340264
2019-06-30,GOOGL-META,1.073649111455417
2019-07-07,GOOGL-META,0.8641585175786091
2019-07-14,GOOGL-META,0.9349612346234721
2019-07-21,GOOGL-META,0.7031274209912759
2019-07-28,GOOGL-META,0.8258312816485578
2019-08-04,GOOGL-META,0.9613530480419872
2019-08-11,GOOGL-META,0.8892483822378665
2019-08-18,GOOGL-META,0.9590246045162178
2019-08-25,GOOGL-META,0.8160820589111122
2019-09-01,GOOGL-META,1.146664686341257
2019-09-08,GOOGL-META,1.1564197786143247
2019-09-15,GOOGL-META,1.2128834390782721
2019-09-22,GOOGL-META,1.2407492397481334
2019-09-29,GOOGL-META,1.395815207272605
2019-10-06,GOOGL-META,0.9336963005496823
2019-10-13,GOOGL-META,0.977178166193891
2019-10-20,GOOGL-META,1.2051919557908555
2019-10-27,GOOGL-META,1.0605366531936848
2019-11-03,GOOGL-META,0.7420989125116364
2019-11-10,GOOGL-META,1.1455357920013007
2019-11-17,GOOGL-META,1.0482175724656475
2019-11-24,GOOGL-META,0.8983519946198903
2019-12-01,GOOGL-META,1.1917613837111816
2019-12-08,GOOGL-META,1.208883764533791
2019-12-15,GOOGL-META,1.2427358769670942
2019-12-22,GOOGL-META,1.2016924313658084
2019-12-29,GOOGL-META,1.3750758929412967
2019-01-06,TSLA-GM,1.5940990981089502
2019-01-13,TSLA-GM,1.8524017260522818
2019-01-20,TSLA-GM,1.91096352928151
2019-01-27,TSLA-GM,1.8206091677981764
2019-02-03,TSLA-GM,1.6112557082180103
2019-02-10,TSLA-GM,2.255951498980899
2019-02-17,TSLA-GM,1.7210133824115186
2019-02-24,TSLA-GM,1.608711860054413
2019-03-03,TSLA-GM,1.3592633397761862
2019-03-10,TSLA-GM,1.845158967854406
2019-03-17,TSLA-GM,1.490997985603924
2019-03-24,TSLA-GM,1.377025888107534
2019-03-31,TSLA-GM,1.3770638239401887
2019-04-07,TSLA-GM,1.1680168282303587
2019-04-14,TSLA-GM,1.334778282241027
2019-04-21,TSLA-GM,1.1978353427348534
2019-04-28,TSLA-GM,1.2198213623310554
2019-05-05,TSLA-GM,1.3248079826156758
2019-05-12,TSLA-GM,1.5915652924296975
2019-05-19,TSLA-GM,1.545096745306262
2019-05-26,TSLA-GM,1.6266943732550363
2019-06-02,TSLA-GM,1.5642840491905812
2019-06-09,TSLA-GM,1.6666509647528418
2019-06-16,TSLA-GM,1.7876389668075365
2019-06-23,TSLA-GM,1.6244624985528517
2019-06-30,TSLA-GM,1.6973977450795381
2019-07-07,TSLA-GM,1.0028268442170614
2019-07-14,TSLA-GM,1.2379582215381344
2019-07-21,TSLA-GM,1.1504109211339113
2019-07-28,TSLA-GM,1.2059591976870703
2019-08-04,TSLA-GM,1.3812185759925875
2019-08-11,TSLA-GM,1.4006588166594707
2019-08-18,TSLA-GM,1.4653369345957596
2019-08-25,TSLA-GM,1.446847522455526
2019-09-01,TSLA-GM,1.6672316283210655
2019-09-08,TSLA-GM,1.6478984772724363
2019-09-15,TSLA-GM,1.8834022661305827
2019-09-22,TSLA-GM,1.8473706803274972
2019-09-29,TSLA-GM,2.078117491286994
2019-10-06,TSLA-GM,1.3131014474530982
2019-10-13,TSLA-GM,1.5591980112161234
2019-10-20,TSLA-GM,1.5824224357257375
2019-10-27,TSLA-GM,1.564678539368808
2019-11-03,TSLA-GM,1.2408864196752383
2019-11-10,TSLA-GM,1.8394644179556554
2019-11-17,TSLA-GM,1.3925982014272158
2019-11-24,TSLA-GM,1.2856262573815087
2019-12-01,TSLA-GM,1.2060260461810337
2019-12-08,TSLA-GM,1.1457608752109945
2019-12-15,TSLA-GM,1.4269741844742825
2019-12-22,TSLA-GM,1.3757714203379816
2019-12-29,TSLA-GM,1.5641509787800576
2019-01-06,KO-PEP,1.9136007446953016
2019-01-13,KO-PEP,2.1269690281454903
2019-01-20,KO-PEP,2.191012872102111
2019-01-27,KO-PEP,2.0874087707657996
2019-02-03,KO-PEP,1.8641923290142106
2019-02-10,KO-PEP,2.3680822139564874
2019-02-17,KO-PEP,1.7801140840985799
2019-02-24,KO-PEP,1.9332213619299967
2019-03-03,KO-PEP,1.4834919616609952
2019-03-10,KO-PEP,1.832001619918115
2019-03-17,KO-PEP,1.4456225260833389
2019-03-24,KO-PEP,1.5790100858647858
2019-03-31,KO-PEP,1.5319914557540333
2019-04-07,KO-PEP,1.4446255483330734
2019-04-14,KO-PEP,1.5509747662166422
2019-04-21,KO-PEP,1.4343906288413244
2019-04-28,KO-PEP,1.483550623487341
2019-05-05,KO-PEP,1.5437804461191647
2019-05-12,KO-PEP,1.685030227124587
2019-05-19,KO-PEP,1.6194832251894855
2019-05-26,KO-PEP,1.8755901955573702
2019-06-02,KO-PEP,1.7022859532191479
2019-06-09,KO-PEP,1.6934331523357766
2019-06-16,KO-PEP,1.8733733499688743
2019-06-23,KO-PEP,1.7752804350059659
2019-06-30,KO-PEP,1.8426167949765233
2019-07-07,KO-PEP,1.3361824809516119
2019-07-14,KO-PEP,1.4444139862096517
2019-07-21,KO-PEP,1.351047197984137
2019-07-28,KO-PEP,1.4209760884102405
2019-08-04,KO-PEP,1.600362429103697
2019-08-11,KO-PEP,1.5584198426956526
2019-08-18,KO-PEP,1.7059910502865598
2019-08-25,KO-PEP,1.5609519953926547
2019-09-01,KO-PEP,1.93639967903826
2019-09-08,KO-PEP,1.9283015855690504
2019-09-15,KO-PEP,2.003701001321481
2019-09-22,KO-PEP,2.0542336494851927
2019-09-29,KO-PEP,2.182538992015818
2019-10-06,KO-PEP,1.5356932927977471
2019-10-13,KO-PEP,1.773753202080826
2019-10-20,KO-PEP,1.832677597217776
2019-10-27,KO-PEP,1.7643943930728003
2019-11-03,KO-PEP,1.5079150676868753
2019-11-10,KO-PEP,2.0384788515422105
2019-11-17,KO-PEP,1.4955305609062055
2019-11-24,KO-PEP,1.6682046837019477
2019-12-01,KO-PEP,1.7196815496154798
2019-12-08,KO-PEP,1.6911374688001626
2019-12-15,KO-PEP,1.8072271848460382
2019-12-22,KO-PEP,1.8271964245700083
2019-12-29,KO-PEP,1.9251836880154531
2019-01-06,NFLX-DIS,2.400951612912433
2019-01-13,NFLX-DIS,2.505497634067555
2019-01-20,NFLX-DIS,2.73741955468072
2019-01-27,NFLX-DIS,2.643764182624719
2019-02-03,NFLX-DIS,2.3692574518092213
2019-02-10,NFLX-DIS,2.66133005101807
2019-02-17,NFLX-DIS,2.3766902451433563
2019-02-24,NFLX-DIS,2.5131406642004936
2019-03-03,NFLX-DIS,2.190669648166951
2019-03-10,NFLX-DIS,2.2613800688287693
2019-03-17,NFLX-DIS,2.1740167870607046
2019-03-24,NFLX-DIS,2.3676495973698284
2019-03-31,NFLX-DIS,2.15781524496514
2019-04-07,NFLX-DIS,2.1223153429684256
2019-04-14,NFLX-DIS,2.203245777219295
2019-04-21,NFLX-DIS,2.0710594246481673
2019-04-28,NFLX-DIS,2.2110575818750853
2019-05-05,NFLX-DIS,2.174366519831419
2019-05-12,NFLX-DIS,2.4535481841929387
2019-05-19,NFLX-DIS,2.464062050682906
2019-05-26,NFLX-DIS,2.4437630990390478
2019-06-02,NFLX-DIS,2.351514495046226
2019-06-09,NFLX-DIS,2.503222756774645
2019-06-16,NFLX-DIS,2.478915750935732
2019-06-23,NFLX-DIS,2.4467144220792587
2019-06-30,NFLX-DIS,2.5447629314406965
2019-07-07,NFLX-DIS,1.7332315102899472
2019-07-14,NFLX-DIS,1.9026353578043569
2019-07-21,NFLX-DIS,1.765483018651393
2019-07-28,NFLX-DIS,1.9460028348959622
2019-08-04,NFLX-DIS,2.304822891173946
2019-08-11,NFLX-DIS,2.1078252542602858
2019-08-18,NFLX-DIS,2.2322337121210847
2019-08-25,NFLX-DIS,2.292234918648134
2019-09-01,NFLX-DIS,2.5828192272237356
2019-09-08,NFLX-DIS,2.3209804494834376
2019-09-15,NFLX-DIS,2.598155312265675
2019-09-22,NFLX-DIS,2.482007110174427
2019-09-29,NFLX-DIS,2.7276200523943164
2019-10-06,NFLX-DIS,1.778141213980513
2019-10-13,NFLX-DIS,1.960335269062158
2019-10-20,NFLX-DIS,2.1568237337890377
2019-10-27,NFLX-DIS,2.1457265100270924
2019-11-03,NFLX-DIS,1.9351953155384969
2019-11-10,NFLX-DIS,2.2813707871989966
2019-11-17,NFLX-DIS,2.0235120479577624
2019-11-24,NFLX-DIS,2.102770703755594
2019-12-01,NFLX-DIS,2.196329674726152
2019-12-08,NFLX-DIS,1.9452346263069593
2019-12-15,NFLX-DIS,2.2234449311290847
2019-12-22,NFLX-DIS,2.1066258112840472
2019-12-29,NFLX-DIS,2.3518659524700176
2019-01-06,JPM-BAC,1.4501494176519234
2019-01-13,JPM-BAC,1.5402358142397592
2019-01-20,JPM-BAC,1.802559152784653
2019-01-27,JPM-BAC,1.7068143066951134
2019-02-03,JPM-BAC,1.5061878266305246
2019-02-10,JPM-BAC,1.9696080406916625
2019-02-17,JPM-BAC,1.7376573320308903
2019-02-24,JPM-BAC,1.3437433433412824
2019-03-03,JPM-BAC,1.0096145404157273
2019-03-10,JPM-BAC,1.4603011325193478
2019-03-17,JPM-BAC,1.0214253407414695
2019-03-24,JPM-BAC,1.0301102807625053
2019-03-31,JPM-BAC,0.9468530374538826
2019-04-07,JPM-BAC,0.9368219542746754
2019-04-14,JPM-BAC,1.0764470611872436
2019-04-21,JPM-BAC,0.9952045774330305
2019-04-28,JPM-BAC,1.0057535062824794
2019-05-05,JPM-BAC,1.2790448660384026
2019-05-12,JPM-BAC,1.4951019605956564
2019-05-19,JPM-BAC,1.3899999924660253
2019-05-26,JPM-BAC,1.4799791014842665
2019-06-02,JPM-BAC,1.4394612438008298
2019-06-09,JPM-BAC,1.4725219345307963
2019-06-16,JPM-BAC,1.5201872263831486
2019-06-23,JPM-BAC,1.4606235735226036
2019-06-30,JPM-BAC,1.5056405129450265
2019-07-07,JPM-BAC,1.106453906135565
2019-07-14,JPM-BAC,1.2323602589965272
2019-07-21,JPM-BAC,1.134204347373947
2019-07-28,JPM-BAC,1.2312833245749477
2019-08-04,JPM-BAC,1.22493181019194
2019-08-11,JPM-BAC,1.2776439504510169
2019-08-18,JPM-BAC,1.2361577279680933
2019-08-25,JPM-BAC,1.199766277245553
2019-09-01,JPM-BAC,1.5577471014353623
2019-09-08,JPM-BAC,1.4618328371235592
2019-09-15,JPM-BAC,1.6819186052725055
2019-09-22,JPM-BAC,1.6956188183862704
2019-09-29,JPM-BAC,1.8618419828111978
2019-10-06,JPM-BAC,1.157578926290821
2019-10-13,JPM-BAC,1.2799681744547549
2019-10-20,JPM-BAC,1.449643923295186
2019-10-27,JPM-BAC,1.4204996014332334
2019-11-03,JPM-BAC,1.2028411970829875
2019-11-10,JPM-BAC,1.6749911791863905
2019-11-17,JPM-BAC,1.4187576544253613
2019-11-24,JPM-BAC,1.1510140939999687
2019-12-01,JPM-BAC,1.4574618901868632
2019-12-08,JPM-BAC,1.1065752210313615
2019-12-15,JPM-BAC,1.350488918400087
2019-12-22,JPM-BAC,1.3156349028349847
2019-12-29,JPM-BAC,1.4184721725601364
2019-01-06,GOOGL-AAPL,1.1178109174487503
2019-01-13,GOOGL-AAPL,1.0974961274595199
2019-01-20,GOOGL-AAPL,1.35973905633268
2019-01-27,GOOGL-AAPL,1.2667237059655978
2019-02-03,GOOGL-AAPL,0.9231948422918848
2019-02-10,GOOGL-AAPL,1.4927875148933047
2019-02-17,GOOGL-AAPL,1.072953629052499
2019-02-24,GOOGL-AAPL,0.9514258770942021
2019-03-03,GOOGL-AAPL,0.5383625290423026
2019-03-10,GOOGL-AAPL,1.0383439635846585
2019-03-17,GOOGL-AAPL,0.7931515444407822
2019-03-24,GOOGL-AAPL,0.6720030608417957
2019-03-31,GOOGL-AAPL,0.43594238807066077
2019-04-07,GOOGL-AAPL,0.6660641294039742
2019-04-14,GOOGL-AAPL,0.6648072633071767
2019-04-21,GOOGL-AAPL,0.5105301200930619
2019-04-28,GOOGL-AAPL,0.6618839730873916
2019-05-05,GOOGL-AAPL,0.7498246930203596
2019-05-12,GOOGL-AAPL,0.9319620537397029
2019-05-19,GOOGL-AAPL,0.8356557976808734
2019-05-26,GOOGL-AAPL,0.9913503425389081
2019-06-02,GOOGL-AAPL,0.978083969299222
2019-06-09,GOOGL-AAPL,0.9662078495591562
2019-06-16,GOOGL-AAPL,0.8864067742932846
2019-06-23,GOOGL-AAPL,0.9488930416611936
2019-06-30,GOOGL-AAPL,0.9616263880258877
2019-07-07,GOOGL-AAPL,0.6702439163740692
2019-07-14,GOOGL-AAPL,0.6532367411216828
2019-07-21,GOOGL-AAPL,0.5076907399061596
2019-07-28,GOOGL-AAPL,0.6648718813548271
2019-08-04,GOOGL-AAPL,0.7178786617958686
2019-08-11,GOOGL-AAPL,0.49869234365447745
2019-08-18,GOOGL-AAPL,0.9941617639677851
2019-08-25,GOOGL-AAPL,0.6711112121905121
2019-09-01,GOOGL-AAPL,1.0684037905920931
2019-09-08,GOOGL-AAPL,1.1626310514402949
2019-09-15,GOOGL-AAPL,1.1195637924155122
2019-09-22,GOOGL-AAPL,1.1845112091323386
2019-09-29,GOOGL-AAPL,1.3766266416761397
2019-10-06,GOOGL-AAPL,0.7317552066863886
2019-10-13,GOOGL-AAPL,0.7196960620262125
2019-10-20,GOOGL-AAPL,1.004731352899423
2019-10-27,GOOGL-AAPL,0.9807072528969503
2019-11-03,GOOGL-AAPL,0.7017209883849453
2019-11-10,GOOGL-AAPL,1.197076868597307
2019-11-17,GOOGL-AAPL,0.8202643666160547
2019-11-24,GOOGL-AAPL,0.7098664151702181
2019-12-01,GOOGL-AAPL,1.053732088755904
2019-12-08,GOOGL-AAPL,1.10103268512594
2019-12-15,GOOGL-AAPL,1.0928888443279714
2019-12-22,GOOGL-AAPL,1.138446636068478
2019-12-29,GOOGL-AAPL,1.2463943835470523
2019-01-06,META-NFLX,1.3893530671906102
2019-01-13,META-NFLX,1.6217729542501882
2019-01-20,META-NFLX,1.7431855347108076
2019-01-27,META-NFLX,1.6730410220783618
2019-02-03,META-NFLX,1.4085875877061635
2019-02-10,META-NFLX,1.9161520388704325
2019-02-17,META-NFLX,1.5906141509157763
2019-02-24,META-NFLX,1.4214740997183295
2019-03-03,META-NFLX,1.239777828197587
2019-03-10,META-NFLX,1.6857061538716156
2019-03-17,META-NFLX,1.3820661598391748
2019-03-24,META-NFLX,1.4683794109875539
2019-03-31,META-NFLX,1.290281645062871
2019-04-07,META-NFLX,1.1615257940648203
2019-04-14,META-NFLX,1.1371811735233717
2019-04-21,META-NFLX,1.056199726036299
2019-04-28,META-NFLX,1.0995254169140924
2019-05-05,META-NFLX,1.2861826463014818
2019-05-12,META-NFLX,1.5633579840402554
2019-05-19,META-NFLX,1.4503447521940291
2019-05-26,META-NFLX,1.5153614560159934
2019-06-02,META-NFLX,1.391472172370765
2019-06-09,META-NFLX,1.4831248210675003
2019-06-16,META-NFLX,1.5097974027000998
2019-06-23,META-NFLX,1.481739884486716
2019-06-30,META-NFLX,1.4948606832159026
2019-07-07,META-NFLX,0.9017140116333646
2019-07-14,META-NFLX,1.0779062167709448
2019-07-21,META-NFLX,0.9696727012916693
2019-07-28,META-NFLX,1.028567878460418
2019-08-04,META-NFLX,1.3821526769897208
2019-08-11,META-NFLX,1.3399328367756738
2019-08-18,META-NFLX,1.2433514160332155
2019-08-25,META-NFLX,1.2701365717422117
2019-09-01,META-NFLX,1.5497127804970017
2019-09-08,META-NFLX,1.309009924089489
2019-09-15,META-NFLX,1.5073824733804209
2019-09-22,META-NFLX,1.5881550566120541
2019-09-29,META-NFLX,1.7754488080936657
2019-10-06,META-NFLX,0.9964461598326384
2019-10-13,META-NFLX,1.266255368647565
2019-10-20,META-NFLX,1.4900944620492975
2019-10-27,META-NFLX,1.3330257786339583
2019-11-03,META-NFLX,1.2149738915537025
2019-11-10,META-NFLX,1.5438438630922686
2019-11-17,META-NFLX,1.238526023017286
2019-11-24,META-NFLX,1.0982811789565368
2019-12-01,META-NFLX,1.5135974514587343
2019-12-08,META-NFLX,1.2713122712963507
2019-12-15,META-NFLX,1.4001564735912222
2019-12-22,META-NFLX,1.4126695478709088
2019-12-29,META-NFLX,1.362572634690272
